Q08001 P32776
P32048 P40477
P15303 P47167
P35056 Q12098
P47818 Q06096
Q12405 P47025
P27796 P39704
P53129 P38439
P50088 P53314
P53860 P34240
P32873 P40963
P28791 P05626
P26793 P53324
P40026 P04803
P27796 P32339
Q04370 P32386
P40161 P47075
Q05568 P47031
P41811 Q04629
P25584 P40857
P16387 Q12071
P38351 Q03308
P32796 Q03330
P53192 P19658
Q06169 P22543
P38356 P16451
P14359 P22579
Q07938 Q00711
P27796 P28239
P32833 P40185
Q12071 P25605
P38292 P11075
P38182 P32611
P12683 P53845
Q12464 P25613
P34230 P36096
Q03921 Q08474
P41909 P08417
Q12520 Q07732
P53896 P38826
Q06217 Q08743
P47019 P16603
Q12462 P32566
P53040 P32578
P36125 P11978
P31111 Q08474
P25386 P28241
Q12324 Q04002
P40457 P18962
P33755 P17065
P40482 P40343
P25385 P47031
P39707 P38992
P35729 P38821
Q12164 Q02773
P13393 Q03322
Q01574 Q12241
P21192 P25371
Q12248 P47013
P34223 P43636
Q12042 P38325
Q92316 P52553
P35056 Q12372
P31373 Q03677
Q06385 P46963
P41909 P04037
P24004 Q07895
P39904 P53248
P38793 P38358
P24004 Q12233
P46682 Q06677
P47017 P48559
P47017 Q12160
P38989 Q99190
P53747 P0C0W9
Q04991 P53973
P34232 P48360
P47026 Q06096
P32628 Q12452
P38989 P38821
Q03860 P22023
Q08920 P38342
P12612 Q08966
P29340 Q12133
P53838 P53039
P25502 Q12165
P38342 P21190
Q02630 P53184
P46673 P39518
Q04201 P29496
Q05637 P53860
Q03897 P40094
Q01802 P32352
P38244 P53083
Q99385 P19736
P27801 Q04964
Q05568 P25639
P08456 Q12405
P38822 Q04430
Q03337 P07390
P14359 Q04651
Q00776 P53629
P41810 P53178
Q01649 P38694
P40107 Q02795
P53541 P53061
P47026 P29539
Q06497 P04147
P18888 P35181
P38873 P49775
P38873 P38604
Q08215 P30771
P35691 Q04005
P20485 Q02206
P40155 P19880
P38555 P40047
P53918 P53951
P47017 P39108
P40857 P50945
P39522 P25591
P23542 Q02630
Q06497 P15367
P32916 P38182
P41807 P22141
P32803 Q12208
P31382 P46972
P32380 P53264
Q04958 P33760
P23542 P36421
P29340 P09547
P53394 P06786
P32613 P32800
P38742 Q06616
P25639 P40451
Q12164 Q00582
Q04749 P47054
Q08921 P07246
P53248 P53314
P39107 Q07549
P32629 P53394
Q12432 P22133
Q12246 P53735
P32837 P36149
P39106 P53973
Q12464 P53039
P40457 P36521
P40482 P39986
P50091 P35201
P46985 P40540
Q99394 P38855
P53896 Q05583
P02293 P47015
P23542 Q02793
P26793 P37020
P32609 P53937
P35197 P25580
P40094 P54861
P53950 P53868
P40075 P47047
P30777 Q05568
Q12405 P14737
P38329 P32611
Q12462 Q12527
P40351 P40451
P23642 P52553
P28795 P32505
P33411 P53951
P32913 P32380
P50091 P53622
P53290 P38307
Q03694 P40367
P41800 P46995
P39108 P10961
Q99257 P00927
P81450 P43621
P38910 P40071
Q12208 P22804
P38162 P50944
P14291 P20048
P32600 P41733
P15303 P39006
P04147 P46985
P12868 Q01163
P15424 P40367
P13586 P22148
P50861 P32573
P53037 Q08743
Q08474 P00045
P38766 P35176
P36152 P02293
P53882 Q08754
P38865 O74700
P80667 P46964
P53199 Q08215
P11655 P36039
Q03897 Q03798
P38356 Q08645
P27825 P21269
P04386 P53615
P32803 P52891
P07261 Q12283
P00830 P40084
P53733 P25042
P38888 P22543
Q03370 P40107
P05150 P25337
P32600 P25371
P54999 P38228
P10355 P40056
P47075 P12689
P31380 P12683
Q06704 P47158
P25491 P32579
P41318 P53540
P32912 Q04697
P53314 Q03898
P46670 P40469
P38335 P50087
P32842 Q04751
P53159 P35731
P53040 Q02969
P22543 P53868
Q02732 Q08686
P22214 P47167
P32913 P39734
P38182 P13434
P35729 Q04602
P46673 P53294
Q12039 P38821
Q12184 Q04183
P53008 P25386
P32910 P47013
Q08023 P28795
P13711 Q08457
P40155 P39522
P36168 P43560
Q12246 Q12098
P28795 Q04228
P25365 P47167
P13382 P36051
Q00539 P28795
P32641 P41806
Q05930 Q12136
P53248 Q3E790
P53135 P39937
Q12016 P06197
P32628 Q03337
P38203 P46682
P08466 P42836
P53896 P38555
P29704 P28627
P38301 P17214
P38153 P40567
Q06675 P33755
P23642 Q12464
P32893 P53159
P13711 P49018
Q05583 P24280
P18410 Q05583
Q08645 P35201
P11655 Q08921
P34087 P38885
P53064 P38880
Q12404 Q12289
P53248 P39682
P50091 P50108
P38855 Q07807
Q08215 P29539
Q02896 P07276
P36130 Q05902
P14291 Q01217
Q12524 P36051
P38859 Q12042
Q05871 P48415
P50623 P39993
P12954 Q03370
P41811 P38717
P38127 Q99325
Q02804 P38888
P53037 Q04969
P35201 P21825
P11075 Q12468
Q04632 P34072
Q06385 Q04272
P38958 P33894
P32331 P38694
P15303 Q04934
P38203 Q03921
P53845 Q06631
P22543 P53073
Q06630 Q08457
P25491 P46984
P36012 P36018
P11075 Q05016
Q08023 P22148
P53248 Q08001
P40509 Q12208
P38989 Q04651
Q08754 Q12431
P41909 P40026
P35056 Q92328
Q03824 P38691
P40089 Q12121
P27796 Q12030
Q02795 P19882
P53129 P07269
P38863 P39107
P28241 P46995
P38968 P38985
Q03824 P53093
Q03824 P07143
Q06616 P53193
P38142 P53083
Q03899 P48360
P13393 P16639
P53184 P22804
P38910 P39104
Q08955 P33303
P29704 P00729
P08466 P53947
P04819 P36006
P30656 P10662
P00854 Q12270
P38334 Q03218
P32833 P53541
P38878 P53622
P38351 Q12133
P46682 P14904
P53951 P32776
P41909 P32790
P38247 P46982
Q12524 Q12006
P14020 Q03254
P12695 P22543
P53223 P53039
P23542 Q99394
Q03308 P47160
P41903 P38334
Q03921 P32353
P07276 Q07451
P23255 Q04396
P53248 P53968
P38164 P40071
P30777 P42223
P38356 P32463
P39718 Q03880
P19262 P53271
Q03370 P08417
Q12380 P36012
P22136 P53954
P38996 P38169
P22211 P41821
P38121 P32621
Q12121 P25625
P53838 P40958
P25338 P40857
P39904 P48813
P13711 P22035
P36010 P32913
P32893 P38875
P20107 P32836
P47124 P38688
P38989 P33751
Q12191 P39006
P08153 P38064
P53267 P33891
P25635 P46675
P47166 Q03778
Q03554 P41821
P39727 P47040
P39010 P32463
P12689 P40544
P46983 P38206
P53633 P35718
P40857 P32352
Q12527 P49704
P19882 P53845
P40161 Q08215
P25583 P40085
Q04651 Q12511
Q06169 P47114
P47170 P36057
P14904 P38206
P33418 P32445
Q03897 Q07732
Q03697 Q08215
P46951 P41800
P39923 Q08686
P38793 Q08921
P38341 Q08227
Q04338 P36060
Q08550 P38208
P29340 P53173
P39106 P28496
P38323 P34237
P37302 P05375
P32318 P32836
P53192 Q02969
P53173 Q99257
P13393 Q12527
P53192 Q05541
P32898 P06838
P53112 Q06551
P39727 P53267
Q03697 Q3E790
P25613 Q12289
P32366 P21147
Q06385 Q04500
P25385 Q02772
P38555 P28239
Q01454 P07143
P49334 P38351
Q12171 P40351
P53633 P53847
P27796 Q06485
Q04632 P38439
P32796 P15367
Q99394 P05626
P40161 P32573
P37302 Q12745
Q12380 P43555
P25358 P32800
P36062 P36146
P16474 P36125
Q07895 P36125
P06105 P36164
Q99385 P09119
P35197 Q12404
P38137 P08425
Q06497 P36149
P14922 Q12133
P39986 P47031
P43682 P40464
P25591 P53863
P47061 Q04491
Q12524 P39719
P25644 P40061
P41909 P32526
Q08743 Q03954
P09938 P38778
P04819 P38351
P61829 P53622
P38176 P06774
P53273 P53968
Q05568 P16603
P16474 P14922
O13297 P32916
P46985 Q02486
Q07895 P26793
Q05871 P22579
P53550 Q12094
P41318 P47037
P13711 P53973
Q12029 P14904
P09232 P07278
P40155 P20048
Q02630 Q04922
P12868 P38872
P24004 P38297
P32629 P40350
P39108 Q04847
P80667 P04803
P25385 P40084
P32353 Q12402
Q03103 Q06385
P36125 P27825
P36163 P35845
P33421 P36096
P46989 P31111
P40089 P43636
P40484 O74700
Q06169 Q12232
Q04767 P34223
P41903 P31111
P53314 P52593
P42836 P38345
P19735 P38891
P21825 P28239
Q12164 P42836
P53199 Q07807
P17157 P38995
Q04491 Q00873
P40563 P53883
Q07468 P16603
P08456 P47170
P23638 P22219
P00724 P40003
Q06159 P43601
P28241 Q04329
P38341 P25591
P07257 P33895
Q12232 P35191
P38778 P47013
P36039 Q03730
P41909 P52871
P18962 Q07732
P40003 P40955
P40350 P38855
Q08109 P35056
Q01802 P22211
Q08236 P01097
P23639 P38211
P34111 P07278
Q06169 P05626
P53173 P05375
Q12283 P41920
P32912 P22082
P42839 Q12431
P32366 Q08227
Q07938 P38702
P53040 Q12067
Q08743 P33322
Q12142 Q12749
P38837 P12868
P39678 Q08754
P38996 P39718
Q06668 Q06819
P34232 P25371
P32796 Q03954
Q04338 Q12223
P38292 P26364
P40107 Q03694
Q03218 Q08754
P07342 Q05521
Q06616 P16661
P18888 P25625
Q07541 P41544
P40957 P22543
P40530 Q12239
P31755 P38263
Q04370 P12695
P21957 Q03028
P49687 P43621
Q06678 P38210
P25568 P47166
P37302 Q06346
P40532 P38114
P53184 P54999
P47075 P06105
P39718 P50861
P38137 P19882
P06105 P38323
Q02199 P43601
P32800 P06197
P32613 P35203
P36006 P22515
P27614 P35200
P53079 P53747
Q03824 P40084
P38316 P03069
P14693 Q08754
P53045 Q12192
Q02774 P20606
P20606 P12904
P32454 P21242
P34087 P25374
P40094 Q12267
Q12067 P25591
P38221 Q04201
P07261 P25641
P53290 Q12382
P32912 Q03330
P53112 P48526
P24309 P53223
P31755 P54730
P15315 P38179
P16151 P39107
P53959 P39722
P46982 P32863
Q12530 P40495
P03875 P30656
P27514 Q02336
P53112 P40955
P40030 P40003
Q07807 P53337
P50091 P21269
P53731 P11747
P54999 P24280
Q04338 P53930
P28795 P42945
P80667 P39702
P39108 Q04491
P32432 P53892
P38162 P47093
Q01574 P53146
P40422 P38818
P08456 P53951
P38169 P22203
P38221 P37298
P39112 Q08199
P42836 P40185
P40515 P26725
Q06675 P53297
P32048 Q12144
P14772 P32863
P52923 Q99190
Q05787 P39524
P21269 Q03220
P36130 P53332
P29056 P22211
Q12063 P35056
P09232 Q06644
P12689 P39719
P35200 P39981
P41811 P38991
P53896 P41895
P38989 P47015
P40395 P47013
P21954 P32500
P16451 P80667
P12709 P53050
P40302 Q12160
P38358 P25365
Q04632 P54861
P40098 P25451
Q12028 P16451
P38334 Q06819
P22855 Q06681
P22203 P06778
P41903 Q99186
P19262 P33760
P24004 P40957
P43563 P32573
P20606 P21951
P40549 Q12025
P35201 P12868
P38356 P53540
P06168 Q12236
Q12380 P25580
Q12236 P14906
P47112 Q08001
P31380 P40003
P32366 P36147
P25641 P04037
P05066 Q03308
P29055 P07271
P35180 P38929
P29340 P53303
P25584 P22211
Q06497 P04803
P09959 P41903
P39108 P04050
Q12233 P39108
P21538 P53146
P40484 P48415
Q00582 P53037
P38817 P41821
Q03370 P33767
Q03860 P32580
P38855 P87108
P32800 Q99257
P32504 Q06485
P43563 P33894
P32526 Q06096
Q12524 P40540
P27825 Q02772
P38270 P07266
P36062 Q03018
P16387 P33760
P17442 Q08921
Q06497 P28519
P31111 P38817
P32379 P47170
Q05871 P22543
P38211 Q12223
P80667 P43560
P47112 P07257
P09547 P36525
P33760 P40094
P29468 P25045
P39986 P08525
P33421 Q05040
P20795 P36149
P27692 Q12042
P32380 Q08742
P16658 Q03694
Q92328 P43574
P34223 P36531
P29340 P47054
P40549 P38757
Q03697 P38242
P40051 P40061
Q05359 P46673
P40345 P22579
P40957 P10849
P53129 Q12208
P40155 P36162
P38270 P32790
P39108 Q05021
P24004 P33411
Q06346 Q07807
P40107 Q12031
Q12028 P39108
P38863 P25625
P12954 P38959
P13517 P53062
Q07418 P47818
P81449 P50944
P41909 Q12289
P13711 P39715
P54999 P53157
P46970 P35845
P24004 P38356
P31334 Q08931
P39719 Q03063
P53112 P53083
P43583 Q01590
P32913 P32628
P25386 Q03798
P38270 Q12208
Q04199 P07256
P40547 P53286
P53273 Q04225
P46682 P39981
P25358 P40452
Q05568 P42839
Q99190 P40009
P32526 P53073
P39113 P53312
P38755 P30822
Q12114 Q04329
P09457 P38221
P32913 P39006
P48567 P48439
P24309 P53088
P32842 P47054
Q03778 P40317
P50874 P38995
P40075 P22543
P43583 Q12154
Q04370 P28627
P32357 P22219
P38989 Q12155
Q12372 P37296
Q03652 P39990
Q03824 P25371
Q04370 P33448
Q12527 Q99332
P14772 P39007
P06704 P39106
P53248 P40368
P80667 Q08227
P40155 P32333
P15303 P50861
P14680 Q04651
P17891 Q08754
P38211 P40452
P35056 P38111
P47166 Q12745
P38859 Q99373
P32803 P22203
Q06169 P38439
P35723 Q99394
P53040 Q04341
P32790 Q08952
Q12315 P38137
P25338 P13711
P38292 Q06675
Q03370 P38263
P37302 P22148
P53104 P35176
P40857 P18409
P23542 P37020
P36016 P53622
P53112 P54861
P38873 Q12349
Q02732 P39998
P38137 Q03880
P25641 Q6WNK7
P40482 P04050
P35206 Q08743
P28791 P40047
P38203 P53730
P08456 Q12016
Q05637 P38166
P40107 P32388
Q03897 P40477
Q02260 P40527
P25648 P41806
P22579 P38064
P50091 P53082
P39682 P39012
P14359 Q12192
P08456 P38244
Q04311 P53267
P53039 P38839
P38310 Q03790
P50087 Q06819
P38902 P45819
P38153 P40481
P05626 P38814
P38862 Q03705
P39108 P14906
P39904 P28241
Q04767 P24309
Q99186 P46983
Q12042 P38351
Q06169 Q92328
P38694 Q99257
Q00582 P21190
P13382 P36057
P53273 P18544
Q03824 Q12464
Q12142 Q12016
Q03860 P40061
P21957 Q04458
P38144 P40559
P46970 P53093
Q08951 P53083
P16547 P53951
P34756 P36093
Q06497 P36060
P32855 P39943
Q04935 Q06681
Q06032 P38921
P25605 Q06651
Q07418 P16658
P19882 P15873
P32578 P32357
P41909 P36051
Q12301 Q03941
P11655 Q06681
P32558 P38884
P23724 P32463
P53104 P06197
P54791 Q03697
Q06677 P21657
P36125 P40003
Q12184 P39734
P07273 P40030
Q06686 P25586
P46671 P15424
Q06497 P47031
P43682 P32473
P32453 P17898
P32476 P40451
Q04338 P40090
P40968 P40075
Q07878 Q06651
P32343 Q05166
P41807 P53173
P53082 P38855
P32366 Q07418
P29704 Q06616
Q12006 P38166
Q99394 P28241
P14908 P46671
Q05871 P11746
Q03455 Q12374
Q03337 P33775
P40557 P22804
P38341 Q12003
P36164 P38826
P09938 P11076
P38826 Q12154
P38793 P15180
P40509 P32357
P25568 P38206
P05759 Q12305
P40857 P32830
P40368 P36107
P53184 P07255
Q03694 Q12402
P08456 Q03677
Q05787 P32898
P40107 P22855
P40030 P29469
P47017 Q08921
Q12003 Q12320
P38292 P21951
P41903 P35192
Q12462 P49018
Q12405 Q06107
P22336 Q08921
P53039 P39104
P22855 P22082
Q12349 Q07688
Q04632 P17261
P14064 P25371
P14907 P32573
P32621 Q12241
Q04311 P14359
P38349 Q12262
P40107 P17261
P50091 P04840
Q06681 P38164
P36094 P53320
Q06625 P38821
Q12042 P19658
P36168 P38428
P38262 Q03308
P04803 P47040
P32912 P10507
P38356 P40464
Q12527 P21954
P00410 P35197
P47818 P31115
Q06096 P36094
Q12462 P40548
P32366 Q03778
Q04629 P32836
P42951 P38283
P32580 P38995
P00724 Q12067
Q04632 P07266
P43555 Q04751
P17890 P39718
Q04311 P40071
P35189 P53312
P32341 P42839
Q06541 Q02969
P12695 P36051
P53951 P20048
P35056 Q12171
P32318 Q08215
P38242 P36164
P50944 P21190
Q07418 P53394
P33775 P50087
P53290 P10355
P27895 Q12267
Q06541 P08468
Q12524 P40565
P38819 P41806
Q06686 Q03557
Q03824 Q03330
P38221 P38349
P53184 P54837
P00175 P03069
P18494 Q04934
P47170 P07276
P27801 P08466
Q03784 P32573
P53184 P53730
Q06815 Q08955
P40345 Q12301
P42839 P53146
Q02821 P46680
P33421 Q08548
P35177 P38164
P22804 P07248
P32893 P16603
P39015 P23542
P52891 P35996
P53273 P38991
Q02795 P38855
Q03254 Q04301
P28241 Q03308
P17065 P08525
P38682 P33754
Q12133 P38817
Q99385 P41810
Q05521 P31109
P53896 Q08921
Q08227 P40327
P21560 Q92328
Q12402 P33755
Q12270 P47167
P22203 Q04629
P53184 P35844
P00724 Q08956
P41903 P18409
P39715 P50944
P47017 P35179
P80667 Q03798
P38176 P35176
Q06704 P15873
P46965 P36163
P53083 P41544
P35056 P11978
P25605 Q05919
P26793 P39108
Q12411 Q03630
P32343 P80235
Q03455 P35845
P32386 P53337
P39104 Q06563
Q07418 P36013
P14020 Q07376
P38198 P39727
P04803 Q04005
P14908 P32573
P32800 P54784
P53104 P11075
Q04338 P33760
P36168 P39007
Q02969 P53507
Q12524 P38817
P41544 P49018
Q12236 P38855
P40160 Q05919
P53178 Q12374
P53082 P43601
P53129 P38714
P33418 P16661
Q02804 P06839
P38069 P48527
P23542 P11076
Q06625 P25613
Q12382 Q03730
Q04370 P32445
P46965 Q06497
P43621 P32505
P53112 P41800
Q08227 Q04602
P33296 P47170
P48559 Q05809
Q06551 P06777
Q04767 P52553
Q03103 P32504
Q12016 Q03880
Q02793 P34237
P36168 P38682
P11655 P12904
P46681 P34240
P25648 P39079
P38203 Q04370
P17255 Q12208
P32893 P39715
Q02199 Q03921
P27614 P40056
P36131 P32573
P38301 P38879
P36131 P41544
P53838 P34161
P40548 Q04341
Q06681 P41318
P25365 P38910
P42836 Q03954
P53184 P32621
P40098 P25574
Q01649 P40491
P40018 P33775
P34230 P04840
P38261 P28496
P07272 P36051
Q03308 P21306
P19880 Q03944
P12868 P35191
P53622 Q08444
P43571 P48360
P49960 Q12071
Q04562 P07286
P38875 P34240
Q03308 P40360
P43563 Q04370
P32600 P33895
P54837 P25583
P50091 P14737
Q12063 P35844
Q12191 Q12527
P13711 P05626
P36164 P40565
P35192 P53294
P46951 P32352
P25646 P40155
P38323 Q03778
Q92328 P02309
P47170 Q12067
Q06497 P21269
Q03694 P09938
P53191 P31539
P23642 P40464
P25385 P09119
Q06032 P18962
P41733 Q08754
P24004 Q03063
Q12114 P29056
P53184 P50874
P27796 Q04002
Q06630 P53337
P23255 P38880
P07267 P32915
Q99394 P38837
Q03322 P18414
P81449 P38872
Q06630 Q05637
P00410 P39727
P09232 Q03530
P38992 P32913
Q08004 P38836
Q04847 Q02948
P36062 P53184
P39106 P25042
P36149 P25615
P40066 P21375
P43554 Q02647
P32629 P07806
P40533 P14904
Q07418 P23644
Q06541 Q03063
Q12527 P04786
Q04935 P53540
P32318 P19882
P50091 P40343
P27796 P25625
P35056 Q04491
Q12473 P40395
P14306 Q03220
P53248 P16603
Q12142 P32837
P32796 P41806
P35844 Q99287
P40084 P36023
P40532 Q06708
Q03673 P33418
Q05568 P47037
P14064 P41544
P53968 P37296
Q08921 P05759
P38064 P40567
P35181 P08417
Q06625 Q04119
P34160 P53633
P53747 P00424
Q06651 Q12748
Q12524 P34078
Q03697 Q12031
P36023 Q03880
P41909 P53905
P25583 Q04410
P28737 P11076
Q12161 P18759
Q04377 Q03557
Q12405 P53540
P04147 Q08001
P34078 P23180
P15180 Q12378
Q07468 P32526
Q04562 P40107
Q06497 P40484
P06839 P22804
P39524 P36023
P38989 P32837
P32916 P39718
P34087 P35845
Q06541 P40484
P53303 Q12270
Q12411 P35817
P48415 P32579
Q04549 Q02931
P32380 P16661
Q12386 P38819
P38872 P40047
P27692 P53129
Q03370 P34077
Q04195 P02557
P38842 P39715
Q04632 P48415
P36130 P14359
P36149 Q12121
P38753 P34237
Q01649 P38138
Q12246 Q08199
Q05867 P41544
P38221 P28519
Q05899 P23641
P38859 P23180
Q00684 P46655
P53104 P28241
Q06497 P40003
P43682 P32432
P38873 P46971
P38077 P41544
P15315 P40071
P53079 P21242
Q03465 P07866
P25591 P36039
Q12096 P34230
P53845 P03874
P32578 P26725
P18544 P25045
Q03897 Q04472
Q06704 P53096
Q00578 Q12241
Q08645 P48559
P39076 P53718
Q12142 Q04969
P32368 P32318
P31380 P28817
P08417 Q12493
Q12142 P41903
P29055 P08468
P32913 Q06644
P27692 Q12096
P38958 P25502
P32613 Q12031
P38283 P36064
Q03694 P39103
P53112 Q02792
P32476 Q08686
P40565 P26725
P11655 P39704
P12868 P34227
Q02793 Q05637
Q06169 P20048
Q12255 P06778
P26364 P38902
Q12098 P28239
P22137 P36533
P38968 P47167
P38316 P41810
Q04301 P53622
Q08215 P06786
P50896 P32836
P25615 P15179
P21954 P38428
P11655 P48360
P24004 Q99394
Q06497 P07272
P40557 P33322
P15303 P00045
Q05568 P42945
P53083 P40047
P25365 P10566
P48567 P27825
P32366 Q03784
P06704 P40004
P40026 P11076
P53845 Q02205
Q06704 Q02772
P50091 Q07541
P32600 Q12067
Q03370 P00175
P40302 Q06668
P38821 P06197
P41318 P47074
P38137 P25694
P40482 P36147
P43621 P27705
Q04629 Q01590
Q12473 P20606
P39010 P49775
Q04935 P25580
P53173 P25042
Q03730 P25580
Q07418 P38793
Q12372 Q04341
P33419 Q01590
P52488 P32830
P40857 P22579
P48439 P37020
P00410 Q06169
P36168 P40540
Q04377 P54837
Q12028 Q12746
P35056 Q03660
Q12402 Q04991
Q03897 P54784
P53191 Q08754
P09457 P39108
P38694 Q04964
Q03697 P39727
Q12524 P53037
P43563 P50108
Q03530 P38962
P40554 P47140
P46983 P32319
P49334 Q12443
Q12524 P13382
P40350 P28795
P50091 Q03322
P07560 P47083
P36107 Q03691
P38888 P35191
P33767 P34078
Q07376 Q02773
P30902 P33891
P53248 P38825
Q12328 P32591
P06168 P15303
P32600 P81449
Q06405 P38153
Q12382 P20433
Q08484 P81449
P39923 P47013
P07560 P39718
P40215 P22211
P09232 P06197
P36048 P35056
P38865 P89105
P22855 P38206
P47019 Q04013
P36131 P87108
P38878 P25345
P25583 Q08001
P38310 P11655
P42951 P53146
Q12114 P33448
P10849 P24280
P32368 P40464
Q05541 Q12042
P80235 P21192
P47064 P28795
P32800 Q3E790
P47064 Q02725
Q03694 Q05919
P39522 P32380
P38242 Q04396
P35718 P41318
P57743 Q04272
P13393 P39524
P32600 P38855
Q12527 P11746
Q03254 P00420
P54791 P53230
Q03824 P34077
P28795 P53320
Q06346 Q92316
P09959 P48525
P41903 Q03798
P39113 P23644
P28795 P53860
P29056 P18962
Q05359 P00424
P38292 P38221
P53184 P38210
Q05637 P03069
P40544 P53082
P38176 Q08920
Q03370 P39727
P38221 Q06683
Q06541 Q12462
P40857 Q12144
P38555 Q02642
P24004 P53267
P47054 P40452
Q03702 P31755
P32796 P38283
Q12473 P38207
P53290 P39009
Q05867 P40857
Q04767 P47075
Q12223 P25270
Q08236 P53112
P47037 P38876
P36012 Q03455
P23542 P33421
P28241 P18414
P33894 Q12284
P41909 P22214
Q02767 Q06213
Q08484 P38756
P33760 P25299
Q12039 P25574
Q12160 P87108
Q12003 P38604
P19880 P32074
P53253 P53248
P39904 P48527
P35729 Q06681
Q04632 Q12404
P29055 P17065
P46965 P42951
Q08743 Q04935
P47040 P18414
Q6WNK7 P39702
Q03824 P38757
P30771 P53157
Q05583 P38153
Q12497 P40547
Q02969 P09119
Q06563 P35178
P35181 P00729
O13577 P40350
Q12386 P47064
Q08951 Q06417
P36096 P54784
Q12154 P49775
Q05902 Q03691
P32800 P39104
P47114 P38745
P29340 P53191
Q03713 P53633
P38262 P53324
P39727 P40460
Q02969 Q12284
P50108 Q12016
Q12405 P39524
P13434 P36023
Q03254 P41806
P38182 P07246
P15938 P36018
Q12462 Q06651
P40107 P32626
P32379 P53947
Q12121 P40343
Q06169 Q99190
Q07895 P40056
Q04370 Q08280
P32600 Q03530
P25386 P36037
Q12016 Q04396
P38959 P38910
P35181 Q12374
P32485 Q03691
Q06096 P32573
P47112 P53860
P36125 P38742
P47017 P07246
P14772 P23642
P53159 P32559
P22855 P43555
P46965 P41903
Q08951 P38273
P24004 P53173
P17261 P00175
P39108 P38865
P53959 P10566
Q06497 Q04491
P07236 P38855
P39108 P32386
Q03784 P16547
Q04225 P32363
Q03697 P34230
P34234 P11745
Q03898 P34227
P53838 Q02732
Q04675 Q06681
Q12155 P38814
Q06815 P40526
P50091 P28737
P53267 Q08001
P20433 P36051
P38307 P14064
Q08960 P15938
Q06616 P40035
P53248 P36094
P54861 P38273
Q06169 P40515
P40089 P25045
P36168 P08638
P40529 P14907
Q07418 P40958
P39682 Q99373
P22141 Q12154
P00830 P40857
P53906 P40477
Q12142 P10566
P38203 Q08001
P26364 Q02969
P13586 P23724
P04147 P40009
P53192 P38351
P32611 P07248
Q06346 P46673
P38211 Q00873
Q05568 Q12464
Q12462 Q6WNK7
P35056 Q04053
Q12386 P32366
P53248 P46682
Q12411 P53845
Q03730 P53628
P22803 P16151
P39076 Q12530
P40350 P38137
P28795 P40351
P30777 P47160
P20433 Q02969
P13711 P40554
P40051 Q12301
P38265 Q06169
P38989 Q04338
Q99394 P53540
P32454 P32803
P53248 P49775
Q03673 P17261
Q06568 P39702
P29469 Q04924
P11655 P32524
P40107 Q03063
P22137 P32573
P23724 P32915
P35845 P29469
P28241 Q12133
P40513 P32837
P13586 Q07468
Q03714 P47061
Q03218 P32319
P25584 P19736
P43555 P28519
Q04199 Q12255
Q04629 P40097
Q12443 P06786
Q12524 P38604
P38244 P50861
Q06541 Q08230
P40568 Q12527
P38374 P28519
Q05568 P32580
Q06217 O75012
Q04119 Q06675
P39106 P41733
P29056 P35845
P38221 P53220
P89105 Q02608
Q12315 P20606
P32629 P53735
P25613 P48813
Q12405 P40318
Q12405 Q12443
P32366 Q12530
P52923 P38688
P03874 P46963
P40509 Q12080
P38137 P19880
P53192 P36023
P12383 Q12527
Q03370 Q02732
Q12248 P38717
P53008 P27614
Q08932 P33755
Q12524 P18409
Q04370 P39112
P35056 P08466
P33894 Q06385
Q04749 P21951
O13297 Q92328
Q02630 Q03899
Q03370 P41895
P40527 P53973
P53930 Q07376
P39727 Q03941
Q12155 P32445
Q03694 P32526
P47158 P32915
P38297 Q07549
P09959 Q08818
P20967 Q08474
P38069 P39015
Q12527 Q04225
Q3E790 P53064
Q01649 Q05867
Q12339 P31244
P40089 P36051
P53192 P32379
Q08931 P25846
P36168 P22936
Q99394 P25451
P53838 P22579
Q12239 P06777
Q03322 Q04697
P32609 P38162
P25584 P48439
P53248 P43560
Q04947 P07267
P27796 Q12232
P53930 Q12232
P05066 P38137
Q04651 P35734
P27801 P40395
Q03860 P36051
P32629 P53011
P10355 Q12006
P38137 P32580
P32796 P39734
P32629 P09547
Q06169 P48567
P41920 Q01590
Q08920 P47158
P38810 P36013
P38855 Q12208
Q03824 P38114
P53104 P39012
P40003 P48837
P38341 P32526
P38181 P50944
P32591 P38962
P40070 P40094
Q06616 P40526
Q00582 P12689
Q06675 Q12006
P40527 Q12031
P14922 P53959
P47818 P46681
P47133 P53973
P53129 P22035
Q05871 P33891
P07272 P38682
Q06217 P36023
Q04370 P48526
Q04602 Q04651
Q12462 P54861
P25584 P15938
P38203 Q07376
P19658 Q03330
P46682 Q04847
Q04370 Q12745
P39106 P38632
P05759 P40050
P38297 P53037
Q12462 P21825
Q01649 P53230
P32800 P09119
P09232 P40317
P36421 P25374
Q01574 P06197
P38757 P06786
P16451 P32803
P32566 P22023
P13711 Q99332
P34760 Q03262
P21957 P38111
P32913 Q01802
Q04935 P32621
P32629 P36013
P40968 P40318
Q06497 P39522
P32341 P22803
P38169 P08638
P37292 P39986
P35181 Q92316
P46970 Q05637
P47113 Q08904
P33760 P47154
Q07878 Q06892
P32913 Q05166
P35206 P33419
P40066 P18409
Q01649 P25591
P36125 Q12374
P32641 P46989
P15303 P17629
Q12404 P16370
P30777 Q05902
P05066 P38855
Q03697 P37298
P25584 Q03020
P22214 P80235
P02293 P53875
P14020 Q12067
Q12408 P39718
P39986 P40457
