Q13772 P43320
P15172 O00206
Q92529 Q12955
P06746 Q9BQD3
P45985 P33151
Q13258 Q9UNF1
P39748 Q9H204
Q00403 P04632
Q9UGJ1 P0DPB6
Q13489 Q8NCC3
P20337 Q9H9H4
P46100 Q13304
P09382 Q9UMX0
Q12929 O43929
P35222 P41594
O75496 P22894
Q96JB2 P40692
P21246 P01138
O75208 P83731
P17612 P54259
P78317 Q15645
P12314 P63146
P0DP25 Q9NS23
Q14164 P00742
P43351 P53667
Q9UPV9 Q9H2M9
Q9UK97 Q96RK1
P06241 Q8WYH8
P02461 O14559
Q99496 Q16584
P47897 P20265
P60953 Q8TAE8
P62993 P19793
Q16891 P11274
Q9Y618 P84077
Q16637 Q9UK41
P15260 Q56P42
Q04771 P02788
P35869 Q9UKA9
P50148 P20823
P31946 Q8TEU7
P01023 Q9BU20
Q8WUD1 Q2M1K9
P49790 P78396
Q9UGL9 Q92766
P0CAP2 Q75N03
O43513 P25705
P04150 Q14181
Q8NBJ4 Q96NW7
P11171 P17948
Q5T3J3 P50552
P13686 Q14028
P48039 P35858
P08670 O96017
P01730 Q6VMQ6
Q14344 P21731
Q06547 P05107
O15162 P62491
P08908 P51451
Q7L590 Q13363
Q9BYE7 Q13416
P84022 P16144
Q6UWE0 P06729
Q14847 P83916
O95376 P05412
P78559 P19438
Q16695 P25025
Q92585 P05814
Q7L590 P22459
Q9UJ70 P19838
Q5JVS0 Q92990
Q92793 Q49AN0
Q15645 Q96RN5
O60674 Q96CN4
Q08050 Q9UBS3
P51617 Q14773
P10275 Q96JH8
P55212 Q96FN4
P61764 Q99962
O95551 Q9UI14
P04637 P09104
P16949 Q9Y3D6
Q14145 P10645
Q9BY41 P00751
P27695 P42680
P27348 P16581
O95819 P54259
Q9Y692 Q92833
P25024 P56817
P61981 Q8IXK0
Q9Y6X2 Q16816
Q8WYA6 Q9H0Q3
Q01851 Q9H6F5
P23760 Q15744
Q13535 Q9UBF2
P15311 P28827
P05549 Q9UIV1
Q92796 Q15788
Q15024 O75528
P28702 Q9NV92
P84077 Q13443
P68104 Q92743
Q9Y5X4 P05060
P02795 Q9BWV1
Q15047 Q9BZG1
Q00534 Q9NP66
P78347 Q13813
Q01201 P29400
Q96ST3 Q00597
P04637 O75716
O95751 Q96RI1
P27694 P52594
Q9NRL3 Q01970
P26641 O00255
P15884 P07910
Q02363 P35070
P61981 Q15628
P51610 Q16718
Q92793 Q8N5U6
P02511 P51690
P35612 Q9BT04
P23769 P61086
P12931 P49795
P98175 P07237
P68104 Q9NYQ7
P31323 Q13151
P29323 P50570
P10275 P51159
O95218 Q9H1X3
O60674 P20073
P18031 P42224
Q9NPI1 O00238
P22681 P30408
Q9UDY2 P09669
Q01844 Q12888
P04150 P35222
P08253 P10276
P30281 Q96PN7
Q9UKV0 Q9Y2C9
O00238 Q12852
O14920 O43639
P50453 P18669
P63208 Q5TCQ9
Q14847 Q9H169
P12931 P31994
P10114 Q9H461
P16234 P12755
P28482 P11802
P16949 Q00597
P21817 O15446
P68133 P63244
P42226 Q00535
Q9Y3P8 P61812
Q9NPI8 O95229
P04183 Q96JE9
P54253 Q08116
P11274 P12821
O00548 P11309
P46779 P85298
Q9HCE7 Q14157
Q9Y3A3 Q5TCQ9
Q96B97 O14757
P49356 P49427
P08631 P61296
O15198 Q9Y6N7
Q01101 O43747
P14174 P61006
P22681 P02511
P29350 P61968
Q16539 P27694
Q9UKA8 Q9Y5P3
Q06187 Q92574
P31749 Q07817
Q92824 Q13131
P17612 O43353
P84022 Q16594
Q92598 P18848
Q07954 P01730
O14936 P19012
Q15834 O15357
Q92834 P49190
P09619 Q9Y573
Q08209 Q14919
O60504 O94776
Q00403 P05412
P06239 P12018
Q96G01 P10721
P49959 Q8TD31
Q13224 P49703
Q07954 Q9H4E5
P06401 Q99700
O75586 P43403
Q02962 Q9Y679
P06400 Q96MA1
P52333 P78406
P63279 Q9H307
Q15654 P01344
P19235 P02745
O95163 P56537
Q04637 P39900
P61981 Q96PU5
Q6BCY4 P48736
Q13402 P62324
Q92729 P47813
Q0VDD7 Q99706
Q15645 P46934
P04637 Q92900
P17481 O76080
O96017 Q9UF11
Q13563 Q92823
P31749 P20333
P48552 O00161
P27986 Q9H5J0
P38570 Q15011
P49841 Q99683
Q9ULV0 Q969V6
P07948 P42226
Q9ULH1 Q9Y5L0
Q13751 Q8NCC3
P52945 P17948
P01112 P63244
P78346 Q92796
O95071 P25685
O95870 Q86VE0
P43351 P29597
Q9GZT8 Q07820
O75446 Q9NV58
Q00013 Q9Y605
Q08999 P42229
P29475 P36542
Q04771 P61764
Q9H8T0 P16871
P49356 Q9BQD7
O75446 Q15796
P60953 P07333
Q05329 O75956
Q14005 Q6P5Z2
P21964 P11388
P63104 Q9H0B3
P38936 Q13501
P33993 Q6PUV4
Q15464 P35813
P98164 P19338
Q15596 Q92843
P10242 P48058
P98095 Q9H4L5
P05556 Q92997
P11233 O60341
Q86UL8 P62942
Q9Y6K8 O43422
Q5JY77 P67809
Q99961 P52943
P06493 P10275
Q13444 Q9H773
P55157 P30556
Q16623 Q9NQC7
Q07866 Q05513
Q13887 P01042
Q96N16 Q9NYV6
P21246 P42285
P41235 Q6P1X5
Q9H211 O43353
P36897 P43351
Q92585 P60880
Q09472 P21333
P62879 Q15796
Q07954 Q9H1J7
P10275 Q9Y624
Q09472 Q9NX45
P15924 Q99700
P54198 P00734
Q96AE7 P31371
P13349 Q9C005
P63208 Q9BYF1
Q9P286 P40818
Q9BQ66 P13807
Q9Y3C5 Q01094
P68133 P10912
P49757 Q9Y2T3
P05549 P21333
P42224 Q13634
Q03135 P05783
P17661 Q15024
Q04206 P54259
P00533 P49407
Q8N720 P38159
P60709 Q96J77
O75553 O60716
O95295 O15360
Q15047 P63104
P10827 Q9NPB6
P55072 Q5PSV4
O14964 P61956
Q9NWS9 P16298
P35998 Q96KC8
Q12933 Q9NP81
P06241 O00308
O75909 P08238
P56817 Q86UU9
O14745 P28066
Q96PU5 P04628
O00499 Q9BUB5
P62993 O75530
O60563 Q13432
Q13077 Q13480
P55196 P62070
P08235 P12931
P07948 P45984
P34897 P15813
P04150 Q16570
Q12923 P41182
P84103 Q9Y692
O60238 P05023
P35568 Q9UHY7
P25205 Q05193
Q99741 Q08345
P80108 Q9Y5X5
O14907 Q9UBK5
Q16623 O15525
Q07021 Q9BUL8
Q13813 Q12866
Q9HCU9 Q9H299
P02452 P14543
Q9NYD6 P40145
Q9UKR5 P49810
Q7Z7J5 Q9BW62
Q9HAU4 Q16637
Q13547 Q8IYF3
Q9Y3M8 O15144
Q93062 Q9H3C7
P25787 Q9Y490
Q9H307 Q8NC51
Q05516 P63252
P61313 P11150
P0C0S8 Q92979
P53567 Q9HBZ2
P15498 Q7Z628
Q13547 Q00535
Q8IU80 P16581
P54253 P04637
P60484 O15350
P27348 P19525
Q02750 Q04323
P12004 Q01082
P26583 Q96BD8
O75376 P10747
P57678 Q8NEG0
Q9UJU2 P56693
P02545 Q7LBR1
Q96QK1 Q9NZJ7
P14923 P63279
Q9HAU5 Q9Y4H2
Q99972 Q8IZP0
Q05193 Q15648
Q16514 P14317
Q8N2W9 P07711
P33992 O75031
Q13643 Q03591
Q96RU3 P29965
Q9NYQ7 P46109
P41220 P35670
O15164 O00560
Q8N8S7 Q9Y6W6
P05556 Q04912
Q9UBZ4 P01138
Q6EEV6 P98177
Q13309 P05412
P16333 Q6P0Q8
Q14686 Q15796
P28749 Q15025
P28482 Q9UNF0
Q15596 P32881
P04049 O75888
O60331 P20809
P84022 O14490
P63010 Q9UNE7
P12931 O60603
O43157 P27694
P19012 Q9BTV7
Q13485 Q9Y371
P63279 Q14773
P55854 Q9NR33
P02545 P54105
P29590 Q9BUH8
O15399 Q12974
P41240 Q9NXR1
Q13224 O00590
Q96CW1 Q9UEE9
P42701 Q96LC9
P62491 P48552
Q8WX92 O60565
P78396 Q0D2I5
P16104 Q9BQ66
Q13485 P41220
P61981 P54259
P14598 P17980
Q07817 Q9UM73
P52333 P15153
P00533 P17612
Q12874 Q16589
P12277 P31943
P49841 Q96F86
Q12933 Q05513
Q15834 P01100
P57678 Q96G25
P05412 P14635
P84022 Q9ULZ3
P63252 P48436
P28702 P10451
P12931 Q6P0Q8
Q13402 P11226
Q99689 Q92876
Q9Y3B2 O60331
P03372 P13569
P11142 Q86XP6
Q16143 Q92597
Q9GZR7 Q96ST3
Q04771 Q18PE1
P29350 Q16695
P49005 P23467
P00491 O14746
P49815 Q9GZT9
P04156 O00445
Q6QNY1 P42229
P20336 O60763
P11215 Q8NC51
O15105 Q8TDD1
Q07890 Q8N612
Q15047 P14210
Q9HBA0 P42229
P42858 P23945
P10415 Q9NPY3
P14678 Q92574
P28482 Q9GZT6
Q6P1X5 Q66K74
O75915 Q96EH3
P60228 P41219
Q96J02 Q6XZF7
Q9BXW9 Q13387
Q06265 Q92499
P08588 Q15459
P04637 Q9UJX4
Q9UGM3 P57727
P01100 Q9GZX7
P10827 P50452
P29350 Q9Y6X2
P52292 P63279
P00533 Q01826
P36897 P05362
P41143 Q9Y2I6
Q05655 P21860
O00422 Q16891
P06241 P24385
O14978 O95391
P82933 P14635
P07948 P99999
P18847 P28221
P19174 Q9GZX9
P63244 P35240
P20337 O00214
O60383 P22736
Q9HAU5 Q9UKL3
P36897 P52630
Q13114 Q15173
P00533 P42574
Q15024 Q60I27
O60682 P05129
P11802 Q92736
Q01844 Q6UWB1
P02751 Q9Y2I6
P19174 Q16891
P20337 Q9BVC4
Q9BQ66 P17028
Q13177 O00585
P37198 Q9NYQ7
Q92793 O95685
Q5T3J3 Q15796
P49335 Q9BTX1
P42704 Q9P0L0
P04637 Q9HAU4
P36897 Q13387
O00139 Q8N371
P07333 Q8WUW1
P56945 O15126
Q9UJY5 P39060
Q14344 P55196
P78536 Q9NTW7
Q05209 Q969D9
P11274 O60732
P05412 O60925
P18031 Q7L590
P52907 P48426
P19012 P11831
P06213 P62070
P13010 Q99460
P62995 O15350
P16157 P60033
P99999 Q8N0X2
O75909 P18583
Q9HCE7 P12830
Q96IP4 P12259
Q7Z3B3 P04234
P51532 Q86T82
Q99570 P83916
O14777 O43312
P10275 P02545
P09467 P54920
Q5JY77 Q96JA3
P17509 Q13873
Q15637 Q00534
Q12852 P07737
P12004 Q96F07
Q9Y261 P21580
O60506 P0C1Z6
Q9UPT5 A5YM72
Q99972 O75581
P61981 P27986
Q9Y3A3 Q9BUH8
Q15797 Q9Y6Y0
Q9P286 Q99418
Q9HAU4 Q15582
P56645 Q9UKT9
Q9BQ66 Q5JVS0
Q96KB5 Q06124
O43541 Q15942
P42768 Q15369
P27824 Q16820
Q9H9Q2 Q92963
P53567 O43521
O14980 P31946
P05067 Q9NTW7
Q9Y5X4 P33240
Q00535 P02671
P63165 P62807
P31749 O60381
O95819 Q9UBF9
Q07666 P49768
Q9H422 Q9BXY8
Q8TAD8 Q13409
Q13309 P21964
P40763 P12931
P14678 Q8WWZ1
Q13637 Q05516
Q96DF8 O14625
P53567 Q15796
Q09472 P50570
P07996 Q04917
Q12789 Q9Y618
Q15464 P08195
P01042 P14416
P57073 Q13416
P56817 P47914
Q12962 P05120
P14373 O43524
Q13285 Q71F23
P61981 Q15365
P60709 P17535
Q07617 Q9UBS3
P29350 Q01892
P11142 O95967
P10415 Q00975
P12004 O15162
P35222 P00751
Q14934 P30530
Q9H211 P62834
Q9P1Z2 Q5T5C0
P56539 P22001
P11171 O15117
P42574 Q96KG7
Q99502 Q8WW01
Q96RT1 Q9P202
Q14511 Q9HC35
Q9Y3C7 P13726
P11912 O43257
O75446 P42858
P68366 Q07617
Q9UKR5 P32971
Q05193 Q13596
Q7Z569 O75925
Q8WTS1 P09669
P62310 Q96F07
Q92793 Q15399
O75928 P62249
P02462 P53365
P21728 O60725
P50281 Q02539
P54259 Q03591
P40189 P35869
Q14773 Q15599
Q12901 Q96ES6
P35318 Q99633
P05067 O43150
Q7L5N1 P61244
P13688 P62736
Q9NPY3 P50914
P14618 P49190
P17252 Q5D1E8
Q8N556 P63165
P46379 Q9NYL2
P12259 Q9BUH8
Q15036 P10914
Q15562 P61970
Q15796 Q05586
Q9BVJ6 Q9GZT8
P18146 Q9H190
P06241 Q14781
P17252 P30291
P04637 Q9NRR4
P04264 O76054
P31749 A9YTQ3
P02746 Q969H0
P61244 Q99689
O75886 P23297
O76003 O60264
P49023 Q07817
Q12933 Q16623
P42574 Q16539
Q05513 P16150
P29597 Q9BYV9
P08246 P34741
P43405 Q15834
Q9Y5X1 P05783
P68400 Q8IUK8
P19174 P20023
P46108 P01584
O00548 Q02218
Q12959 Q9UGL1
P40855 P51397
O15519 Q96A72
P46940 P35070
Q15788 P26038
Q99575 Q9UPT6
P29992 P01009
Q9UBX5 O94967
Q16539 Q02223
O75955 P46940
Q9Y6X2 P62937
Q99816 P10321
Q13285 P01730
Q9UNS1 Q92783
P23458 Q9Y2H0
Q02363 P19438
P18846 P42574
Q13547 P05023
P36578 P21506
P12931 Q9NZW5
Q8WTR7 P20309
Q9UKS6 P50549
Q9H3P7 Q9UF11
P28223 Q969E3
O95983 Q12846
P46937 P43405
Q16594 Q9Y219
P12931 P50552
P99999 Q9NZ81
P68133 Q12972
Q12879 P83731
P62993 Q96QH2
Q15542 Q15118
Q9C026 Q8IYB3
P45984 Q9BQE3
P19525 Q8N9I9
Q9NRD5 Q01081
O15198 Q12913
Q9H0I2 O75448
Q15628 Q9BVI4
Q92597 P09496
P33402 O14727
P18846 P61371
P51532 P63279
P18846 Q06643
P10809 Q9P2R6
O95477 Q9BXJ0
P21980 P13598
O15111 P11274
O95990 Q9UM73
P16333 Q16637
P68366 Q96S15
P63165 Q9UQB8
Q13526 O14966
P33240 Q13094
P27348 Q16082
P15056 Q92900
Q9H422 Q9GZT9
Q99728 P60022
Q5T3J3 P28562
Q14055 P29475
Q13002 O95789
O15519 Q01094
P03372 Q16695
P21246 O00194
Q92481 Q5TAT6
Q13485 P07948
Q15047 Q9P2R6
Q01201 Q9UK73
Q02779 Q14CW9
Q9UPT6 Q9H1A4
P02745 P28074
P68400 Q9NPD3
Q9UIS9 O43292
P05412 Q9BSV6
Q13077 Q96RU7
O43318 Q9HB96
Q13387 O75928
P10721 P62942
O14717 P32926
Q13077 P55084
Q13263 P20151
P00533 P37235
P06241 Q9UN74
P48634 Q93045
P09603 P08240
Q8IWV7 Q07157
Q13432 P18827
P26367 O43439
P10809 P13497
P47902 O95201
O75582 P49238
O00255 Q8IW19
P00338 Q9ULB5
Q99933 Q9UJW0
P67870 O75553
Q53H80 P01266
P62993 Q8IWY9
Q99717 P04843
P12956 P63279
P52948 P01130
Q9NY26 P29375
P35555 P61956
P28908 Q8NFP9
P68133 Q15648
Q96KS0 P50479
P50502 P54132
P54259 Q9NQC3
P03372 P05091
Q99558 P68871
O60231 O43149
Q9UBN7 P51178
P04637 P21673
Q13526 Q15019
Q9HCE7 Q8TER5
Q8IUH5 Q9HD26
P51003 O75153
P12814 P08047
O75446 Q14168
Q16620 A9YTQ3
P46108 Q9P0L9
P19793 O95257
Q13547 O75676
P12757 Q7Z3B4
P06493 O43493
P68402 P30990
P26885 O14599
Q92851 P11274
P25098 P02647
P06732 P29597
P22607 O15066
P27824 Q8N720
P08473 O75081
Q9Y2U5 Q86UQ8
Q9HAW4 P13010
Q12959 Q14114
P11473 P02675
P38398 Q14669
Q13094 P48443
P49716 Q8TAP6
P25098 Q9Y5B0
P45452 Q9Y490
P36873 Q12982
Q9Y4K3 Q93052
Q14181 Q16625
P14923 P43405
P11473 P63279
O14717 P23942
P00533 P53621
P78559 O43809
Q99719 Q92729
Q13485 Q05682
P63104 Q13042
P12004 Q92783
P48634 Q07021
Q14643 P38398
Q9UKN8 Q9H8M9
Q03111 Q9GZV5
P50402 Q8WV44
P01133 P09871
P42574 P42224
P10275 Q04771
Q13467 P49006
P15498 O00194
P08670 P60484
Q9NQC7 P16615
Q99750 Q9UBU9
Q12778 Q03933
P43364 O95219
P04637 P16885
O60934 O00254
P60022 P67809
Q9NVV9 P12872
Q9Y5X4 Q13464
Q99942 P0DP25
P68366 Q9H081
P15923 P31431
O43561 P61586
P15172 Q13352
P35968 Q8NCM8
P32456 P07910
P09429 O76027
O14757 P60880
Q92905 Q15645
P16473 O75448
Q9UBD5 Q9UHC1
P45983 Q15561
P03372 O43913
Q04912 Q8N2Q7
Q9UQQ2 P20248
Q16890 P05230
P53611 P17098
P50148 Q9H8W4
P62993 Q9UMX1
Q99972 P02768
P0DP25 Q16611
P24928 P18433
Q15019 P22888
Q15796 Q9Y3C5
P40763 P46100
P60520 Q9GZT6
P27986 Q13432
P05362 Q9H4E7
Q9Y624 O15554
P28749 P50570
P23458 Q9UJU6
P46108 O14613
P31749 P43121
Q06124 O75146
P15056 P27361
Q13547 O75674
P51168 Q8NG08
P63010 Q15672
Q14232 Q96IZ5
P05198 Q5T0T0
Q04771 Q9UBB5
P30291 P27816
P63167 Q14524
Q9NWQ8 Q15834
P49286 Q69YN2
P84022 Q12846
O95777 O60844
P13984 O75553
P29350 Q8NES3
P04271 P54764
O60936 P56134
P38432 P48551
P17301 Q6VMQ6
P16112 P35232
P10301 Q15653
Q5TCY1 Q12879
P06239 O14980
P21860 P98161
Q59EK9 Q9NR31
P46379 O14763
P98172 Q92797
P51693 Q12988
P62993 P42574
O43586 Q9P2J9
P17252 P26010
P23297 Q9HBE5
P24864 P10275
Q9UIS9 P05154
P67775 O76093
Q5T3J3 Q0VD86
P51693 Q13322
P35222 Q13444
Q15834 P07203
P17936 P28161
P15408 Q86V81
P35222 Q7Z628
Q9BXS5 Q03135
P17612 P10636
P62993 Q15797
P68133 O75695
O43924 O00151
O75340 P03950
O75943 P24530
P53708 P08069
Q9Y2P4 O60512
P24941 O95256
O60674 Q13255
P25490 Q13330
P01112 Q9NUQ8
O43541 P21673
Q04724 P27037
P10828 P41240
O75446 Q5YKI7
P27986 P23025
Q13485 P50148
Q16695 P46100
P45983 Q8WTR2
Q15038 O60500
O43261 O14662
P07948 Q99075
P22362 P29466
P07996 Q15155
Q16778 Q92859
P46379 P08138
P48509 P12830
O14678 P01258
P31749 Q8TEW0
Q99614 O60232
P27448 Q9UPT5
P06239 Q9H2G2
O14543 O43157
Q2M1Z3 O60683
Q13224 O94993
P06748 O43395
P04637 P16144
P30307 Q7Z6B0
P62917 P63279
Q13432 Q96J92
Q9HCE7 P01135
Q9BYN8 P06870
P62736 O95257
P38398 Q99683
P17405 Q9UI36
Q9NRD5 P48058
Q92731 O14713
P41240 Q6VMQ6
P04439 P30533
Q6STE5 Q06124
Q16665 P34741
P49848 P29350
P63010 P62875
P24864 P30041
O43765 O75832
P10398 P08631
P30154 Q9Y2Y4
P20226 Q9UHJ3
P19784 Q9Y2H0
Q9H0M0 Q9H1I8
Q92830 O95295
Q02363 O60381
P16333 P53350
P11831 Q13387
P20700 P11274
P27797 Q8WUF5
P18031 P53611
P84022 Q15691
Q13535 Q16623
P06493 O00459
Q9UBK2 Q8TAI7
P15056 Q0P6H9
Q15796 Q9NQ32
Q9NR12 Q93034
O76094 P22004
Q15835 P08754
Q12778 P01350
Q02156 O75487
Q13873 P53621
P55042 P57735
O43639 O15145
P43405 Q9UQ90
P06744 Q15527
P17676 Q9Y3C5
P02462 P30411
Q05655 O95816
Q16633 P61769
P51531 Q9UBX5
Q9UMX1 Q15078
P08047 P02458
Q9UMX1 P27701
P45983 P32942
P62491 Q9H2V7
Q9BXL6 Q58EX7
P33151 Q9UEW8
O43609 P40937
P43235 Q9UIS9
Q15717 O60568
P50148 Q14686
Q14061 Q9BV79
P99999 P04406
P15172 O95789
Q00613 P31946
P12644 P16284
Q00653 O60437
O60936 Q15388
P41743 P62258
P60842 Q70Z53
P02786 O15169
P29590 Q9BPU6
P26641 Q9UMX1
P54253 P20936
P84022 P01042
Q13867 Q9UBX5
P41279 Q9Y6K9
P54132 O95985
O15198 Q96RT1
P21246 P06400
P61981 Q8TAQ2
P35244 P05154
Q15311 P31751
P48995 Q9NZC7
O75822 P20963
Q8IWV7 O43896
P12931 P04114
Q03181 P49354
O60869 Q14005
Q6ZVK8 P50402
Q96FZ7 P50542
P12814 P0DPH8
P61981 P78406
Q00535 Q92630
P51681 P13051
Q15942 Q9UK23
O95999 Q9UQB8
Q05329 Q9BRP4
P42768 P47736
Q6P0Q8 Q9UHP7
O00299 O43809
O95163 Q06323
P62140 Q92608
O00459 P63027
P25963 O15085
P56945 Q9Y5K3
P35372 O76093
P25098 P08133
P62993 O43739
P84077 Q15366
Q13224 Q15084
P27824 Q14126
Q03135 O95747
P61247 O60759
Q13509 O60573
Q13416 Q01860
P23443 Q96G23
O43768 P14902
Q9BV40 P16871
P49810 Q9Y5R2
P08758 P29622
P02458 Q05086
P31749 P49810
P28482 Q96T76
P53350 Q9UNZ2
Q9NRR5 P02745
Q15047 O15344
Q13569 P03951
P41236 Q66K74
Q13485 O43187
O14543 P34947
Q9P2W1 Q969L4
O95793 P11831
Q86UW9 Q86VN1
P36897 Q9Y5R2
P07951 O00300
P04150 P24386
O15145 P24723
P04049 Q9UER7
P47897 Q15628
Q07869 P21741
O00151 P18146
Q9NV56 P62714
P24593 Q9ULV0
P28482 P14550
Q9HC52 Q9BQ95
Q9UHV7 Q9Y6Q5
Q9UHV7 P54920
Q00839 P19086
P13984 O43150
P10276 Q13555
P55001 Q9Y5X5
P05412 O14733
P0CG47 Q9H773
O60711 P60880
Q96G25 P06400
Q9NZQ3 Q9Y285
P27695 P19012
Q04206 Q9Y6N7
Q9BZL4 P05019
P42224 P51681
Q9Y5X4 Q9UKB1
Q92830 P13498
O14641 Q9Y371
P0CG47 Q99683
P0DP25 P60983
Q9UNH5 Q13425
P26641 Q00403
P10809 Q9UNK0
P09960 P05231
Q6SA08 P98095
O75030 Q9NPH5
Q15542 Q13257
O00459 Q96BD5
P12270 P30536
Q92793 Q9UBD9
P54257 O60674
Q92830 Q96F44
Q9NXU5 Q96ED9
P12931 Q9UEW8
Q13469 P20073
P18146 Q96F44
P05549 Q9NZQ3
P42574 O60504
P01732 P25116
P40855 Q9H4Z3
Q15654 Q13705
Q15102 P50570
P00734 Q9UEU0
Q15047 P28482
Q14203 O75899
O60869 P23258
P48443 Q8IYX3
Q01780 P19438
P07949 P50613
P63279 Q9UEW8
Q15648 P31025
P00747 P29590
P04049 O75952
Q92831 P24592
Q14005 O14773
Q15672 P62314
P35222 P14625
P27361 Q8N1W1
O60331 P28161
O43639 P01574
Q15797 O43173
Q9UBN4 Q9NPH0
P49841 P68400
P04049 Q9Y6J9
P04150 Q04695
Q06187 Q15628
P03372 Q96EY5
P40763 Q16671
Q13547 P08138
Q15796 Q9UHJ3
Q12802 Q9BTY7
Q12933 Q9H2C0
Q8NEC5 Q99698
P35348 P00742
P63104 P49674
P23142 Q9Y6H5
P06731 P35813
Q9UER7 Q9HB65
P38398 O15020
Q14451 Q15700
Q01081 Q9NRW1
P04264 Q92831
P07996 P05412
Q5FBB7 P51587
P29083 Q01968
P61247 Q7L590
O95633 O00512
P17948 P45984
O15015 P52294
P40763 P19883
Q92793 Q9UQF2
P0DP25 Q8N488
Q9Y4K3 P27824
Q9NS23 Q9H3N8
P12956 P19419
P84022 P35609
P17844 P46977
P14136 Q9Y3D6
P05556 Q8WTU0
Q9C0J8 Q7Z6J2
P35222 P54259
P43405 Q99687
P41235 P01011
Q92793 P48023
P11215 P18146
Q99062 O96013
Q13045 P00751
Q14185 Q16534
Q02363 O75822
Q9NP31 P02766
O60507 Q53ET0
Q14449 P62508
P11021 O14817
P09884 Q96EP1
Q01851 P04632
P51531 P36575
Q14686 Q9P0U3
P27694 O60566
P61981 P49023
P06241 P19838
P42858 Q00839
P84022 Q9HCE7
P08670 Q5T3J3
Q04725 P15884
P04637 P67870
Q15834 Q92609
Q9UHV8 Q9H8E8
Q01959 Q9Y620
P10276 Q6UWE0
Q13200 P35670
Q8WUA4 O00154
P33240 P04264
P43686 P35556
P32246 O95257
Q12929 O60244
P40763 Q6P1K2
P23229 Q92997
Q8N2W9 P49841
P50222 O95229
Q04864 P23258
P61586 Q9NZC7
Q9NP84 Q99613
Q08752 Q15788
Q8NBJ4 Q9UJX4
Q96CS3 P06400
Q7Z569 P30281
Q13485 Q96EB6
P38398 Q13888
Q9Y3C7 Q13506
P21333 Q13480
P30542 P49767
P42701 P49588
P62995 Q96PN7
P17252 P01023
P62993 Q9HAU5
P06396 Q7Z7M9
Q9Y333 P49247
P55196 P56693
P07948 P49703
P53350 P28749
P10071 O43612
P09238 P24530
P46379 Q00526
P62508 O14686
Q15696 P55211
Q9Y2U5 Q15119
Q9Y376 O60880
Q93062 Q13352
Q8N2W9 P54259
Q9UNE7 O15198
Q9UKB1 O75448
P05771 Q16602
Q9BX66 O75925
P0DJD3 P61978
P46527 Q96D09
P07814 P36543
P63104 O00327
Q15596 Q86YV9
P01116 O95471
Q92851 Q9UJU2
P25054 P56524
P78527 P49913
P0CG47 Q9Y566
P43405 P20591
Q8TAS1 P49454
P62993 Q01844
P09958 Q12809
Q9UNL4 P23467
P50553 P51451
P51692 Q92870
Q7L5N1 P34932
P62993 P06239
Q58WW2 Q9Y6D9
P38398 P17612
P20248 P19235
P27986 P02774
P84022 Q8TEW0
Q9Y4H2 O43597
Q05516 O60260
O95071 Q6VY07
P78317 P43354
Q13485 P48681
P50452 P16234
Q01844 Q8TES7
P20963 O00418
P02461 O60885
O43684 P07814
Q12959 P06307
P17252 O14578
P04637 P19338
P31749 P14138
Q15797 P13612
Q13490 P51451
P18846 O00470
P28482 Q13137
Q08170 Q13546
O95619 P06729
Q96HC4 Q15287
Q92731 P15924
P04637 Q16555
P19784 P17612
O14795 P49918
Q92844 Q9BPU6
P15498 P06454
Q13432 Q86Z14
Q12788 O15209
O00459 Q7L5D6
P46934 O95208
Q96B97 O14978
O95251 O15228
Q13158 O15205
Q12846 Q15751
P16885 P31946
Q16594 Q08999
Q13936 Q14596
Q13547 P11177
Q8NER1 P46527
Q16665 Q9NVV9
Q9NPI1 P24941
Q12962 O14964
P28482 P08238
P28482 P30305
P62491 Q13838
P52209 Q99735
P42574 Q9UQB8
P04264 Q15560
Q96J02 P98170
Q14209 Q9UEW8
P27986 Q9BWH2
O00499 P08254
P22681 P13727
P15498 P06400
P19022 Q13939
P29083 Q96DC7
P29323 P55060
P63165 O14678
Q9NPF5 Q9ULX6
P27361 P52333
Q12778 O15105
O75886 Q8IWV7
P35579 O15151
Q13415 P41279
Q15796 Q99728
P26010 P28749
Q02779 Q13838
Q92851 Q99828
P05067 Q13573
Q9Y275 P35625
P68400 Q99836
P35568 Q8NAP8
P24864 P63279
P51955 O43414
P13994 Q9UL54
Q9H5I1 Q13541
P35579 P0DP25
Q96J02 Q15054
Q92731 O95816
O15111 P62324
P08514 P35226
Q96PU5 P02462
Q09472 Q96CG3
Q14511 P20248
O15198 P52952
O95400 P58215
Q8IWV7 O75940
Q96QZ7 P08754
Q15303 Q6IA17
O15379 P30542
P51532 P35228
Q9NQC3 P35626
P06396 Q8TEQ6
P14780 O95704
P42681 Q9BQA5
P16949 Q9Y2U8
O15111 O43924
Q8WXK3 Q9Y6B7
Q8TAE7 Q9Y5Z4
Q16623 P37287
Q9HCU9 Q9BYG5
P04049 Q14765
P09769 P49336
P28702 Q92997
O14964 P19235
P51965 P25208
P05106 P05067
Q5RL73 P36578
P14598 P11802
P42680 Q969D9
Q03135 Q9BQ66
P00533 Q8N6Y0
P35247 P50052
P17096 Q06945
Q9BQ66 Q10567
Q13485 O14617
Q99418 Q15768
Q01844 Q16623
Q9H0R5 P84074
Q9BQ66 P35462
P63279 P48307
P46934 P08754
P10644 Q6ZU52
P63104 Q12947
P06493 Q96SN8
