Node	Partition
Q8N1S5	1
Q7Z422	1
Q16518	0
Q7Z4K8	0
Q9BZW4	1
Q4V9L6	1
Q9BZD7	1
Q13336	1
Q8WZA8	1
Q8N7J2	0
Q9XRX5	1
P31025	1
Q9BT40	0
Q8N1D5	1
Q86VX2	1
Q9Y3A0	1
Q9NPI7	1
B5MCN3	0
O75586	1
Q96CV9	0
Q8ND83	1
Q9BQ48	1
O14763	0
Q969E4	1
Q0VFX4	1
A6NNB3	1
Q01629	1
Q01628	1
C9JQL5	1
A6NMD0	1
Q99946	1
Q5FWE3	0
P13164	1
B4DJY2	1
A0A087WTH1	1
Q9H7V2	1
Q6ZNR0	1
Q8N9P6	1
Q9NUG6	1
Q9BUH6	1
Q5SZD4	1
Q9NW75	1
Q9H4K7	1
Q8WVC0	0
Q2T9L4	1
Q6ZVK8	1
Q8NCL9	1
Q9NX04	1
Q9BYC8	1
Q9H4F8	0
O15231	0
O75916	0
Q96IM9	1
P17858	0
Q6VY07	0
P22492	1
Q9H840	1
P15328	1
Q8N142	0
P48065	1
Q15562	0
P30520	0
Q99594	0
Q15561	0
Q8NBI6	1
Q96DE0	1
A1L1A6	0
Q86T03	1
Q9BWD1	1
O00488	0
Q9H8M1	1
P08910	1
P0C7V0	0
Q92930	1
P06744	0
O75600	1
O94880	0
A0AVF1	0
Q96BQ5	0
Q9NWQ4	1
Q8N8S7	1
P61353	1
Q96GX9	1
Q9UKY4	0
Q9C0B6	0
Q15796	1
P84022	1
Q9Y5Z9	1
Q92905	1
Q92754	1
Q96PG8	1
Q9Y3D8	0
P47224	1
Q969R8	0
Q9Y4H2	0
Q8WUM9	0
O15397	0
Q86SS6	0
P21283	1
Q1RMZ1	1
Q96MF0	1
Q8N111	1
Q96MS3	1
Q8TF46	0
P01241	1
Q9UHF0	1
Q9UJ68	1
P0DJD9	1
Q9UGJ1	0
O95163	0
P0DJD8	1
P0DJD7	1
Q92922	0
Q9GZX3	1
P10646	1
Q9H347	0
Q6UW88	0
Q7L8S5	1
Q16322	0
Q06787	1
Q3MIW9	1
Q5VXU9	0
P47985	1
Q6ZTI6	1
P0C7P4	1
P10914	1
P14316	1
Q9H649	1
Q4FZB7	0
Q9BSH4	1
Q8NCQ2	1
P60891	1
P34931	0
Q86V85	1
Q567U6	0
Q8N7W2	0
Q9UBU6	1
Q8TF05	0
Q9Y5N6	1
Q15846	1
Q96B02	1
Q5W0A0	0
Q8WU67	1
A8MTL0	1
Q53ET0	0
Q9BWH2	1
Q96L03	0
A0PK00	0
P17677	1
Q96T21	0
P0C7M6	1
A8MYZ5	1
Q92551	0
Q96S90	1
Q9Y275	1
Q6P1X6	1
Q9Y4X5	0
P13598	0
Q6UXN2	1
Q8TCU3	1
Q9NP74	0
Q92604	1
P10242	0
Q9Y466	0
Q93086	1
Q8TC99	0
Q24JP5	0
Q9H2G4	1
Q6T4P5	1
Q641Q2	0
Q86X02	0
Q7L2Z9	1
Q9Y689	1
Q75V66	0
Q8WYA6	1
A6NEN9	1
Q9UJW3	0
O95971	1
P84085	1
P30043	1
P32929	1
Q6P1R4	0
Q8N1Q1	1
Q9H257	0
Q9NRI5	0
Q5JU67	0
Q9UGP5	0
Q9Y5X4	0
Q9ULW6	1
Q96AD5	1
Q86WA8	0
A5PLN7	0
Q9HB07	0
Q8NCR3	1
Q6UWP7	1
Q9NV79	1
Q00266	1
Q32M88	0
Q9UNW9	1
Q8N6N6	1
Q3BBV0	0
Q01658	1
Q86X67	1
P55145	1
P54886	0
P04141	1
P42357	1
Q5T6J7	1
Q53HC0	0
Q96S94	1
P24855	1
Q6PGQ7	1
Q9NWQ9	1
Q5T2N8	0
P55957	1
Q9NUQ9	1
Q96MH7	0
P13073	1
P09683	1
Q9NQT5	1
Q15648	0
O43427	1
O14792	1
P46782	1
P59536	1
Q9BYJ4	0
Q99985	0
Q9NVA2	1
Q7Z6K3	1
P0C7N4	1
A6NGB0	1
Q8TDR4	1
Q9UJQ7	1
A3QJZ7	0
Q9UBP0	0
Q5JPH6	0
P18085	1
Q7L1S5	1
Q9UBD9	1
Q8N614	1
Q6ZU65	0
P49767	1
P35398	0
Q96ES7	1
Q8IYM1	1
P0CK96	1
Q8IYK8	1
Q4ZJI4	1
O75865	1
P02144	1
P50616	1
P62333	0
Q9H0C3	1
Q9NV66	0
Q9NUQ3	0
Q9NSU2	1
P51808	1
Q8N7M0	1
P63172	1
Q8IZS6	1
Q86V88	1
Q15334	0
P57076	1
O60934	0
Q7LG56	1
P31350	1
Q86XF0	1
P06132	1
P00374	1
Q14814	1
Q9C0D9	1
O14735	1
Q8WUD6	1
Q13506	0
Q8TAA1	1
P17936	0
Q3ZM63	1
P0DPP9	1
A0A1B0GVM5	1
Q5T9G4	1
P05198	1
Q6ZMT9	0
Q6NVV3	1
Q06210	0
Q99935	1
Q01113	0
Q8N5S3	1
P11234	1
P55040	1
Q9UBB6	0
Q68CQ7	1
Q96F24	1
P02788	1
Q9UJT0	0
P02766	1
Q14738	0
P05813	1
Q6P0A1	1
Q9UM82	0
A6NHR8	0
P49753	1
P10826	0
Q96ST2	0
Q5T1J6	1
P41227	1
P56597	1
Q6JVE6	1
P98173	1
Q08AI6	1
Q5T7P8	0
Q96CS2	1
O95476	1
Q6XYQ8	0
A6NJ64	1
O14972	1
P01584	1
Q5VTE6	1
Q7Z5L2	0
O75771	1
P31513	1
Q8N0V5	1
Q9UHD0	1
A6NFY4	1
O43826	1
Q8IXQ9	1
Q9Y267	1
Q8N9X5	1
P60509	1
Q3ZCU0	1
Q7Z4U5	1
Q5SY16	1
Q9NRQ2	0
P22748	1
O43174	1
Q9NQ40	1
Q9BWW4	1
Q9Y478	1
Q6ICL7	1
Q96HM7	1
Q9Y519	1
Q15797	1
A7E2U8	1
P59037	1
Q9UKD1	0
Q8IV50	1
Q13261	0
Q9H427	0
Q96B21	1
Q9NUR3	1
Q969D9	1
Q8TAE8	0
P09486	0
P61952	1
Q9P2W3	1
P50151	1
A0A1W2PPG7	1
P63211	1
P59768	1
P63215	1
P63218	1
Q9UBI6	1
O60262	1
Q9UK08	1
O14610	1
Q05D32	1
P06280	1
A6NI87	1
O60671	1
P52790	0
Q6PRD7	1
Q8ND71	1
P05814	1
Q8WXD5	1
Q9BUN5	1
Q9UNU6	1
Q9Y2Q9	1
O95926	1
Q9Y371	0
Q9GZT4	1
Q9Y4C5	1
Q8WWB5	1
Q9Y6Q2	0
Q9UHI7	1
Q5VWJ9	0
Q9NY26	1
Q9P2H5	0
P28908	0
Q9Y4E1	0
Q9Y265	0
Q86WT1	0
P0DI83	1
Q10981	1
Q5T6X4	1
Q96KS9	1
Q9UHJ6	1
Q5T6F2	0
P04844	0
Q9UFV1	0
Q16650	1
Q9UM00	1
Q86TN4	1
O00124	1
P07902	1
Q96M66	1
Q92481	1
O60741	0
Q14435	1
P31431	1
O75751	1
O43189	0
P22732	1
P38435	0
Q12887	1
Q96B23	1
A4D1S5	1
Q9NSA0	1
P0DL12	1
Q9BVP2	0
Q9H8T0	1
Q9NTK5	1
Q13823	0
P49279	1
Q5JRK9	1
Q8N3Z3	1
Q92737	1
Q86XG9	0
P55039	1
Q14141	1
P62888	0
Q15022	0
P42768	1
O00154	1
Q6ZUV0	1
Q9HCE5	0
O43934	1
Q8IVP5	1
Q8TCC7	1
O94760	1
Q8N4F4	1
Q8N434	1
Q96CE8	1
Q9H267	0
Q719I0	1
Q9H9S4	1
P31946	1
Q6IC83	1
Q9BQE9	1
P20339	1
O95249	1
Q9P2W1	1
Q8NC56	1
Q92485	0
Q86UF4	0
P42704	0
P04150	0
Q8TE96	0
Q96EP1	0
Q8WUZ0	1
Q9BRF8	1
Q4VC05	1
P10153	1
Q86VE9	1
Q2WGJ8	1
Q6P2S7	0
Q6ZTZ1	1
O60669	1
Q14749	1
Q9UBE0	0
P0CL83	1
Q15036	0
Q7Z6I5	1
Q96NS1	1
Q9H0X4	1
Q96QG7	0
Q9BY27	1
P04278	0
Q5U5R9	0
Q3SYG4	0
O95167	1
Q71RG6	1
Q5TA45	0
P27144	0
P54819	0
Q96T60	0
P23919	1
Q8IY45	0
Q6NZI2	0
Q6UXH0	1
P24539	0
O95251	0
O75200	1
P0C221	0
Q9Y2G2	1
Q9UFF9	1
F8W1W9	1
Q9BYN8	1
P35610	1
O43236	1
Q99576	0
P0C2Y1	0
Q6P3W6	0
Q5TAG4	0
A0A087WUL8	0
P0DPF2	0
Q9UNK4	1
Q8TDI8	0
O75351	0
O60784	0
Q9BSJ1	0
P01185	1
Q12899	0
P0C7W0	1
Q9UN37	0
Q9P035	1
Q96S65	0
Q5T2D3	1
A8MUX0	1
Q6NUT3	1
Q9BUN1	1
Q9NPI5	1
O15466	1
Q9NUD5	1
Q8TAA9	1
Q13829	0
Q8TAE7	0
Q4G0X4	0
Q68DU8	0
Q6PIU1	0
Q9UJ96	0
Q8WVF5	0
Q9BQ31	0
Q9UIX4	0
Q8N5I3	0
Q8N5Z5	0
P22460	0
O94889	0
Q96CX2	0
Q14681	0
Q8TDN2	0
P18887	0
P22459	0
Q14123	0
Q6UXV1	1
O94844	1
A8MZ25	1
Q00005	0
P63151	0
Q7L8W6	1
Q9UKB5	1
Q8NHQ8	0
Q9Y272	1
Q9H867	1
A1A4Y4	1
Q9BUL8	1
Q9NP55	1
Q59EK9	0
O43913	0
Q03519	0
Q92925	1
Q96LQ0	1
Q9BXG8	0
Q6NT89	1
Q8NFR7	0
P19801	0
Q9Y5U9	0
Q8N8D7	1
Q6DN12	0
Q53QV2	1
Q9BUM1	1
Q9NP85	1
Q8ND56	1
Q8NB37	1
Q6UXV0	1
A6NNC1	1
Q8TBJ4	1
Q9Y679	1
Q8IWU4	1
Q9HD15	1
O43399	1
C9JJH3	0
Q15631	1
Q6ZSA8	0
Q8TDC0	0
Q5QJU3	1
Q06609	1
P28838	1
Q96FN9	1
Q6PEV8	1
Q3B820	1
Q9BVG9	1
Q5PT55	1
Q99967	1
P34897	0
Q9BTY2	1
Q92947	1
Q9H6D8	0
Q96FZ2	1
Q92665	1
Q8WU79	0
O95522	0
Q9UF02	1
Q86W47	1
Q8IX90	1
Q96H15	0
Q93097	1
Q96BJ3	1
Q2TAL8	0
Q9UHF5	1
Q86XN8	0
Q6ZV60	1
Q5EBL4	0
Q8NAX2	1
Q8WUH6	1
Q9Y5K1	1
Q8TDX6	0
Q96QU6	1
Q8TDD5	0
Q9Y2D4	0
Q6NUT2	1
Q8N485	1
Q9NYL4	1
Q07973	1
Q3BBV2	0
Q9BTP6	1
Q147U7	1
Q8N9V2	0
Q5T0J7	0
Q6PEX7	1
Q9UM22	1
Q32M84	0
Q96C12	0
Q16875	1
Q96PQ7	0
C9JJ37	0
Q9UJP4	0
Q8NBE8	0
Q5XKL5	0
Q96F85	1
Q8IXV7	0
Q8N7A1	0
O14682	0
Q9BQ95	1
O94955	0
P82930	1
Q9BQS2	0
Q9NVX7	0
Q5VX52	0
O43791	0
Q8NAC3	1
Q7L5A3	0
P98187	1
O43704	1
Q9Y3C4	1
A6NC42	1
Q96HT8	1
Q5JUK3	0
Q9NST1	1
Q9BR09	0
A6NGQ2	1
Q9Y605	1
O75143	1
O43813	1
P16452	0
Q2KHT4	1
P38432	1
Q8IYS4	0
A6NDZ8	0
B4DZS4	1
P10244	0
Q8IZS7	1
A6NCW0	0
A6NCW7	0
Q9H6V9	1
P10109	1
Q2TAP0	1
O43741	1
Q13670	1
P49961	1
Q96S79	1
Q9Y2M2	0
O95081	0
Q4KMX7	1
P0CH98	1
P14902	1
P20290	1
Q9BXU8	1
Q14956	1
Q9ULK2	0
Q96RP7	1
P0C7X4	1
Q8N4E7	1
O15160	1
O75908	1
P10415	1
Q8NEB5	1
P0C875	1
Q6IPT4	1
Q8IZL8	0
Q6NW40	1
P10746	1
O00255	0
O15534	0
Q6ZUK4	1
Q8WV24	1
Q9Y3B9	1
P0CG32	1
O60513	1
Q6Y1H2	1
Q9H081	1
Q3SY77	0
Q01650	1
Q96PD6	1
P59826	1
A1L0T0	1
P57730	1
Q765I0	1
Q8TB61	1
Q92734	0
Q6UDR6	1
P57723	1
P30519	1
Q6ZN04	0
Q8NBK3	1
Q9Y2W6	0
A1L020	0
Q49A92	1
P0DML3	1
A6NFE3	1
Q8N8J7	1
P0DML2	1
Q7RTY0	1
Q96M32	0
Q93070	1
P30279	1
P16455	1
Q6UWM7	0
Q96CW1	1
Q07812	1
Q8IXS0	1
P59796	1
Q96EL2	1
O95399	1
P30531	1
Q9UHD4	1
Q9Y4R7	0
P17081	1
Q99460	0
Q9H0W8	1
A6NMK8	0
Q96LR9	1
O14931	1
Q8NFR9	1
Q6Q8B3	0
Q86V87	0
Q8TD46	0
Q16653	0
H3BNL1	1
Q6IA17	0
P18827	1
Q8WVN8	1
H3BPM6	1
Q9Y6R9	0
Q8NEB7	1
Q8IWZ6	0
P49914	1
Q969R5	0
P54852	1
O75159	0
Q9UHV2	1
P19387	1
O95498	1
Q96HI0	0
O75964	1
Q96A49	1
Q03154	1
Q8N8K9	0
Q6UXA7	1
Q96M34	1
P15085	0
Q8WXQ8	0
Q96IY4	0
P15086	0
Q9H720	1
O43920	0
Q6ZRR5	1
Q9NQ55	1
Q9BW85	1
O15537	0
O95433	1
P20073	1
Q9NXS2	1
Q5SRN2	0
Q9Y2P8	1
P23771	0
Q6PHW0	1
P25189	0
Q9NVV4	0
P33993	0
P07316	1
Q9NNX9	1
Q9H321	1
Q9GZP4	1
P37837	1
Q96DR5	1
P51575	1
P49366	1
Q7Z7H3	1
Q9BZX4	1
A6NNX1	1
Q15506	1
Q6P589	1
Q9UK41	1
Q5VXI9	1
Q9HCJ1	1
Q16769	1
A8MZ26	0
Q8NB59	0
Q8WZA1	1
Q96QA6	1
O00273	1
Q5R3K3	1
Q96IK1	1
P07766	1
Q9Y617	1
Q8TCT8	1
A8MV72	1
Q9H330	0
Q8N9G6	1
A6NFF2	1
Q7Z5V6	1
Q4AC99	1
A8MXT2	0
Q16822	0
O43766	0
P51993	1
P21217	1
O95295	0
Q8WVE7	1
O15446	1
Q8N114	1
Q8NG04	1
Q71RS6	1
Q9C0B5	0
P28062	1
Q99848	1
Q8NHS9	1
P10243	0
Q8WVD3	0
Q495C1	0
Q96EQ8	0
Q9H993	1
Q8TBQ9	1
Q8IVN3	0
Q9NRX6	1
P60372	1
P56962	1
P55087	1
Q96FA3	0
Q9BSE5	1
Q8NE01	0
Q53EZ4	0
P40616	1
Q92917	1
O43422	0
Q07326	1
P12273	0
Q9NYW4	1
C9JQI7	0
Q16719	1
P56817	1
Q7RTM1	1
Q4AE62	1
Q8TA86	1
Q9NXH8	1
Q8IWP9	1
P10412	1
Q02539	1
P16403	1
Q5SSJ5	1
Q8IZA3	1
Q92522	1
Q75WM6	1
P16401	1
P60008	1
Q9Y4U1	1
O43280	1
Q6XXX2	1
Q8WZ55	1
Q16878	1
B0FP48	1
Q96LR7	1
Q96KJ9	1
Q7L3B6	0
Q96E14	1
E5RIL1	1
A1L188	0
P17987	0
O15524	0
Q9H3H3	1
P49842	1
Q96S55	0
Q9NYG5	0
Q5T035	1
Q9GZX7	1
Q9NUS5	1
Q96CP6	0
Q7Z5J4	0
Q9UJU2	0
P56975	0
Q15013	1
Q86UW9	0
Q86WG3	0
Q53F39	1
Q96LB9	1
Q9BRQ0	0
Q6ZR85	1
Q8NFF5	0
Q9H4M9	0
Q9H741	1
Q9BWX1	0
Q9Y606	1
Q9NZH4	1
Q8WTS6	0
Q9NUC0	1
Q6NUK4	1
A0A1B0GUA7	1
Q8IWS0	0
P48443	0
O75764	0
Q6ZUG5	1
P50552	1
Q8N0W5	1
Q14938	0
P00491	0
O14508	0
P36402	0
P19224	0
P19404	1
P0C0S5	0
P0C5Y9	0
P0C5Z0	0
A0A3B3IU63	0
Q71UI9	0
Q8NBV4	1
B2CW77	1
Q8NEV9	1
Q6SJ93	1
Q5JTJ3	1
Q9UQ49	1
Q9HA65	0
O95800	1
Q8N7C4	1
Q6UWM5	0
Q6UXB8	0
P05089	1
P54107	1
Q4G1C9	0
Q96SQ9	1
Q9BZG2	1
P54108	0
Q6XCG6	0
Q6ZNM6	1
Q16348	1
P0DSN6	1
P59540	1
P15382	1
Q8WWG9	1
Q9Y6H6	1
Q9UJ90	1
Q9Y6J6	1
A0A087WTH5	1
Q9UN42	1
Q53S08	1
Q12849	1
Q9UP95	1
Q9Y2C2	1
Q7L3V2	0
Q8N7U9	1
P61224	1
Q5TDP6	0
A6NIZ1	1
Q9H9Y2	1
Q9H920	0
Q9BRR6	1
Q96LK0	0
P16219	1
Q8TAB5	1
Q8WTQ4	1
Q96LU5	1
Q9NWU1	1
P61626	1
P48051	1
A8MYZ0	0
A6NIU2	1
P23434	1
Q53FT3	1
Q86T23	0
Q7Z2X7	1
Q99547	1
Q8IZP6	0
Q9BXF9	0
Q9C0C6	0
Q8IXR9	1
P82912	1
Q6UVY6	0
Q9H9V4	0
Q9UQR0	0
A6NMA1	1
P0C7T5	0
Q69YN2	1
Q9BUX1	1
Q16851	1
Q9HCS4	0
Q7Z4H3	1
Q15758	1
Q99624	1
Q6UWZ7	0
O95861	1
P43356	0
Q8NDY4	1
Q8WXF7	0
Q0PNE2	1
P0DP42	1
Q96AM1	1
Q9Y6I8	1
Q68CP4	1
Q9UJY1	1
Q99726	1
Q9H9L7	1
P09693	1
Q6UWV2	0
Q8NB91	0
P26998	1
Q86YT5	1
Q6UWF3	0
P15309	1
P0CAP2	1
P51826	0
Q5JVX7	1
Q9BRQ3	1
Q8WVQ1	1
Q86VX9	0
P48426	0
Q6P3X8	0
O75556	1
Q9NWW0	1
P0C7T4	1
Q9Y5Y7	1
Q9BS16	0
Q08722	1
P51170	0
Q96BF3	0
Q9NY72	1
Q6UXQ8	0
Q6UB28	1
Q12999	1
P16422	0
Q96Q83	1
P07355	1
Q7Z6K5	1
Q9H444	1
A6NMY6	1
Q6ZW61	0
Q8TBF8	0
Q9HAV7	1
Q9UHV9	1
Q9BWT6	1
Q8WVE0	1
P28066	1
P42830	1
O95997	1
O14545	0
Q8WTR8	0
P0DJH9	1
P32856	0
Q9HBM1	0
Q9UKR8	1
P67936	0
Q9ULX5	0
P49755	1
Q9NVH2	0
P49642	1
Q9Y230	0
Q9Y5M8	1
Q92186	1
Q0ZLH3	1
Q7L0L9	1
Q8N228	0
Q6PI77	0
Q8N998	0
Q6UX04	0
A6NNP5	0
Q5HYR2	1
Q9GZT6	0
Q8N0V3	1
P35241	0
Q8WZA0	1
A8MUP2	1
Q96EV8	0
Q9UJY5	0
B7ZAP0	1
Q9H1P6	1
Q96EB1	1
Q9HCS5	0
O95396	0
P23511	1
Q8N2A8	1
Q9H061	1
O75934	1
Q9NRX4	1
Q9NRX5	1
Q13190	0
Q8NBT2	0
P08138	0
Q15050	1
I3L0S3	1
Q8WU68	1
Q6ZTR6	1
Q8N806	0
Q9HAV5	1
Q7RTV0	1
Q8WXD2	0
Q9HAB8	1
Q9P003	1
Q7Z739	0
Q8N9F0	1
Q969X2	1
Q14106	1
P60331	1
Q9BYT5	1
P0C7H8	1
Q9BYQ6	1
Q9BQ66	1
Q07627	1
Q8IUG1	1
Q9BYS1	1
Q9BYU5	1
Q9BYQ7	1
Q9BYR5	1
Q9BYR4	1
Q9BYR3	1
Q9BYR9	1
P60368	1
P60369	1
P60370	1
Q9BYR2	1
P60371	1
Q9BYQ5	1
Q9BYR0	1
Q9BYQ9	1
Q9BYQ8	1
P60409	1
P60410	1
P60411	1
P60014	1
P60412	1
P60413	1
P59990	1
P59991	1
A8MXZ3	1
Q9BYQ4	1
Q3SY46	1
Q9BYQ3	1
Q9BYQ2	1
A8MVA2	1
A8MTY7	1
Q9BYQ0	1
Q9BYP9	1
Q6PEX3	1
Q9NX08	1
P10619	1
P36269	1
Q9Y6U3	0
P20645	1
Q3LI83	1
G5E9R7	1
Q6L8G5	1
Q9NZM5	1
Q8N954	1
Q9Y315	1
Q5TGY1	0
Q6ZQY7	1
Q9Y584	1
Q96D46	0
P0C5Y4	1
Q9Y231	1
Q14331	1
Q658L1	1
Q15629	1
Q2TBF2	0
Q701N2	1
P0CG47	1
P62979	1
Q701N4	1
Q3LI77	1
P0C7Q6	1
Q9NR28	1
Q5VUY0	0
Q01201	0
Q8WV35	0
A6NDL7	1
Q96CD0	1
Q96DX8	1
Q8WUY1	1
Q70YC4	1
Q9NYL9	0
Q6L8G4	1
Q5T7P2	1
Q52LG2	1
Q3LI76	1
P48067	1
Q0VDE8	0
Q6L8G9	1
Q6ZVN8	1
Q5SXM8	1
Q9HC62	0
P21108	1
Q9NVD3	1
Q8NC38	1
Q6P4F1	1
P78549	1
O43291	1
P53680	1
P26371	1
Q9BY50	1
Q3LI81	1
Q96T55	0
P04406	1
Q5TA79	1
O14633	1
Q5TA81	1
Q5TA82	1
Q3LI64	1
Q3LHN0	1
Q9H320	1
Q3LI66	1
Q5BKU9	1
Q3LI67	0
P27348	1
Q9NPR9	0
Q99457	1
Q537H7	0
A6XGL0	1
Q9UH36	1
Q96CF2	1
Q9H6Z4	1
Q8N4Q1	1
Q5T4T6	0
Q8IUC3	0
Q5TA76	1
Q5TA77	1
Q5T5B0	1
Q14242	1
Q9BYE3	1
Q14934	0
Q8IUC2	1
Q99497	1
C9J202	1
Q9BT22	1
O95976	1
Q9BUA3	1
A1A580	1
Q5T4W7	1
P31153	1
Q9H1Y0	1
P04632	0
Q9C086	1
Q5VZV1	1
Q8IYM9	0
Q5TA78	1
Q9BTE0	1
Q5TCM9	1
A0A183	1
O60543	1
P0DV60	1
Q6QNY1	1
Q9NUB1	1
Q9BY43	1
Q8IVM0	0
Q13561	0
P51787	0
P43363	0
Q8N7B1	1
O95998	1
O60925	0
O14737	1
Q9HB14	0
O00232	1
P35240	0
P56537	1
P86791	1
Q9UBQ7	1
Q9NQY0	1
P86790	1
Q96QR8	1
Q9NWU5	1
O76070	1
A8MYB1	0
Q96BD8	1
Q12846	0
P59282	1
Q96AN5	1
Q16623	0
O95073	1
P25788	1
Q969U7	1
Q93045	1
Q00577	1
Q8IYS2	0
Q9NWR8	1
Q96AH0	1
Q96K12	0
Q07011	0
Q9UI43	1
Q9P2T1	1
P0DPE3	1
Q5JQC9	0
P08758	1
Q9BV10	1
P10276	0
P13631	0
Q6ZTQ3	1
Q8WWG1	0
Q9HD42	1
Q9NVX0	1
A8MXD5	1
Q9H1H1	1
Q9Y5K3	1
A0A0U1RRK4	1
Q7Z309	1
Q9BYD3	1
O75509	0
O15400	0
Q8N9L9	1
O75558	0
P62847	1
P10828	0
Q9BYP8	1
Q3LI70	1
Q96L11	1
P10092	1
Q5VWC8	1
Q96KT7	1
Q0P641	1
Q9NQX3	0
Q9NWW5	1
Q9UJZ1	1
O60636	1
Q3SYF9	1
Q3LI72	1
Q3LI54	1
Q3LI73	1
Q7Z4W3	1
Q3LI63	1
Q3LI61	1
A6PVL3	1
A0A1B0GUT2	1
Q02094	1
Q9UKY3	0
Q9BT56	1
O60656	0
Q3LI60	1
Q3LI62	1
Q6ICI0	1
Q8WVK7	0
P03973	1
Q3LI58	1
O95994	1
P34810	1
Q9Y5P6	1
P13473	1
Q9UJQ1	1
A6NIM6	1
P29083	0
Q52LC2	1
Q8N350	1
Q96DE9	1
P53365	0
P55084	1
Q9H0U4	1
Q92928	1
Q96EY7	0
Q9UK22	1
Q9H4K1	0
Q9NX62	1
A6NGY1	1
Q7L775	0
Q9BX79	1
Q9NY30	1
Q9GZS9	1
Q8WUH1	1
Q5T681	0
Q6UW78	0
Q9H900	0
Q5BKY6	0
Q9H903	1
Q9NP84	0
Q9Y2W2	0
Q3LI59	1
Q3LHN1	0
Q3MIV0	1
Q3LHN2	1
Q3LI68	0
Q8WV19	1
Q96MU5	1
Q8N4G2	1
Q6P387	1
Q8N4L2	1
P11441	1
Q8N9H8	0
Q96EY5	1
Q9NR22	1
Q99969	0
P02765	1
Q9BTD3	1
Q96A98	1
O00505	0
A6NL46	1
Q8N2C3	1
A8MZF0	0
P56378	0
Q8N888	0
Q9HCU9	1
P46937	0
P19429	1
P54710	1
Q96DB9	1
Q9H0Q3	1
O00168	1
Q96T75	1
Q14802	1
P59646	1
P58550	1
P58549	1
O14579	0
P29374	0
Q8WW24	0
Q8N5N4	1
Q8WV74	1
Q9BYG0	1
Q9H7X7	1
Q9P0N9	0
A0ZSE6	1
Q8N9Z2	1
P54802	0
Q5SYE7	0
Q9NQ92	1
Q13503	1
Q8N5I9	1
Q8TCJ2	1
Q6UWH6	1
Q07325	1
P09341	1
Q92583	1
P19876	1
P80162	1
Q99731	1
P10720	1
O95715	1
P19875	1
P02778	1
O14625	1
P02775	1
Q3B726	1
P02776	1
P48061	1
P10145	1
Q16568	1
Q6NUI2	0
P49703	1
Q8NC06	1
P24864	1
P14555	1
Q14165	1
O43924	0
Q9UM13	1
Q6ZP68	1
Q9BZB8	1
A4D161	1
O43395	0
Q92530	1
Q3SYA9	1
Q9BTY7	1
O14654	0
Q9H668	1
Q9UMY4	0
Q9P015	1
Q8IYN2	1
Q99942	0
Q00987	0
Q5VT98	0
Q9P1U0	1
O60811	0
Q9Y3D5	1
Q8N4L4	1
Q5VXH4	0
Q8N7C7	0
A6NCQ9	0
Q8WWA1	1
Q5TYX0	0
Q8NE00	1
O95551	1
Q96GF1	0
Q9BV44	1
Q6UXR6	1
P0C2S0	1
Q4LDR2	1
P60606	1
A0A1B0GTU2	1
A0A1B0GV90	1
Q6P1K1	1
Q8TBR4	1
Q9HC52	0
Q6ZWC4	1
Q9BVK8	1
Q9NQL2	1
P21281	0
Q6NUJ1	0
P21583	1
Q9UBU2	1
Q96EU7	1
P0C1H6	1
A0AV02	1
Q8NEK8	1
O43609	1
Q8WU66	0
Q6UXV3	1
P0DKL9	1
Q8N3Y3	0
P47874	1
Q5T013	1
Q9HCH3	0
O75431	1
P0C866	1
O96002	0
A6NGU7	1
Q5VT33	0
Q9H6U8	1
Q49MI3	1
P51398	1
Q99633	1
Q99627	1
Q9Y5Z6	1
Q9HAS0	0
Q9BSE4	1
Q8NFB2	1
P49247	1
Q14142	0
Q5W150	1
Q9H2P9	0
P55265	0
Q92769	0
Q96ET8	1
P78330	1
Q9NYZ1	1
O15544	1
Q96G23	0
Q6ZST4	1
A4QPB2	0
Q9P0K9	1
Q9BST9	0
P24903	1
Q969X5	1
Q5U4N7	1
Q1EHB4	1
O60725	1
Q5UCC4	1
A8MW99	0
P10747	1
P20338	1
Q6ZRX8	1
P61106	1
Q9BY60	1
Q8NDX2	1
Q9NR55	0
P49715	0
Q16520	0
P0CG43	1
P50213	1
P41273	1
Q7Z6I8	1
Q6UXQ4	1
A0A1B0GVH7	0
Q8NCE2	0
P15018	1
Q96BM1	0
Q96C57	1
P04271	0
P26447	0
Q96FQ6	0
P25815	0
P27707	1
O00142	1
Q9NP94	1
Q8WXF8	1
Q5T124	0
P33763	0
P23528	1
Q96SC8	1
Q9NPF4	1
O00212	1
O75794	1
Q9HBH0	1
P52198	1
Q96A33	0
Q6ZN84	1
Q03395	1
Q8NHZ8	0
P47756	1
Q9UL25	1
Q5JVS0	0
Q96MC6	1
O95931	0
P54803	1
Q5VWM4	0
Q8IW40	0
Q9GZN7	1
Q8N5N7	1
O95866	0
Q96FL8	1
Q6UW56	0
Q9Y3A6	1
A6NIE6	1
Q15560	0
Q9HAC7	1
Q99873	1
Q9UH03	1
Q8N9W7	1
A6NDX4	1
P08238	0
P86397	1
P05162	1
Q96QU4	1
Q64ET8	1
Q8N8I6	1
Q9NSP4	1
Q9BTV4	1
Q4G0N0	0
P49721	1
Q8NEY3	1
Q9BZK3	0
Q6P1Q0	1
Q69YU5	0
O94763	1
Q9BXT2	1
Q9NPH2	0
