Q14683 P43246
P24071 P67775
Q9Y3C5 Q96MP8
Q8WXD9 O14936
Q6GPH4 P98170
Q16621 P46937
Q14155 Q13191
P47736 Q6ZN04
O43293 Q9UER7
P46109 P17181
O15083 O75145
P55895 P15918
O60641 P19174
P16870 Q9HCK4
O75155 Q15386
O75582 P16220
Q15303 P21860
P49840 Q13144
P14598 P10253
Q14146 P20700
O15111 P19438
P30153 P13639
P19235 P22681
O96017 Q01094
Q8N2W9 Q15047
P35568 P07332
Q9UM54 P68133
Q9NZ52 Q9UMZ2
P54753 P20936
Q15080 P19878
P68400 Q14005
Q02779 P42858
Q9UKW4 P08922
O75448 P19793
O60603 P09429
O95251 P08670
Q12772 P28482
P54253 Q9P2G9
P54253 Q8IX01
Q13555 P42224
Q9HCS7 P23025
Q9BQ16 P08254
P07197 P12036
Q9Y262 Q9H0D6
Q9Y613 Q99942
Q7Z3E1 Q9H0D6
P53618 P48444
P17612 Q9BY41
Q04771 Q86SG6
O14745 Q00722
P17252 P42261
Q9NPI1 P07196
Q8TER5 P10636
Q8IZL8 P04150
P12931 Q13322
P29323 P50548
O95477 O14910
Q92793 Q9UID6
Q99972 P19438
Q9GZY0 P46821
P56645 Q16526
Q9UPT5 Q96KP1
Q9H9H4 Q99816
Q92793 O15111
P06239 Q08881
Q12888 P19838
Q13555 P28329
Q92826 O00470
Q96KQ7 P39880
Q71U36 P09543
P08727 P19012
P45983 P40763
P52948 Q92793
P45983 P37231
P68104 P17028
P42261 P48058
Q8N2W9 Q5UIP0
P31751 P49815
Q13177 P04049
Q9HC98 P36897
Q99567 P52948
P35221 P22223
Q14289 P43121
P17612 Q08495
P04626 Q06124
Q14191 P09874
Q09472 P29590
Q16254 P38398
P54259 Q8N2S1
P05556 P08648
Q15047 Q8TAD8
Q15149 P63244
Q14974 P52292
P35916 Q6VMQ6
Q8N2W9 Q9UJU2
P18206 P68133
P17612 P06239
Q9UJA3 P33991
Q15678 P26232
O43184 P24593
Q14974 P17936
Q9HAU4 O14544
P07384 P08670
Q9UKY1 Q9H4I2
Q9Y262 Q9H9Y6
P30153 Q03933
P31749 Q04912
P51888 P14543
Q8NFZ5 P41279
P28482 Q9NQ66
P19012 P02538
Q14192 P08237
O43318 P52564
Q13501 Q05513
Q05655 Q01995
O60271 P45985
Q12809 Q6P1J9
Q18PE1 O15146
P11274 P55196
P17676 P19838
P12830 P35222
P49448 O75674
P36897 Q9C0J8
Q14155 P49023
Q9NQC7 Q9Y6K9
P52333 P14784
Q04771 P10828
P07942 P12109
Q9BY84 Q9UQF2
O15524 P23458
O00255 Q9UBU7
P63244 P19174
Q12797 Q13061
Q7Z6J2 Q14416
P61601 Q13885
Q13444 O15259
O15399 P05129
Q06124 P35568
Q9P2R6 Q5JSZ5
Q9Y566 Q13813
Q9BUJ2 Q9H4D5
Q9BY67 Q9Y2J2
P08069 P20936
P48745 P02751
Q9BVJ6 Q15834
P54829 P06241
O00339 P02452
P29350 P52333
Q13275 P22314
P02747 P02746
P49711 P10828
P28482 P04049
P21579 Q13133
Q76I76 P60709
P43364 Q9UNH6
O60765 Q13263
Q8TC59 Q9NQI0
Q12840 Q15596
P15391 P16885
P25940 P08123
Q14289 P16389
Q92793 P51812
O95477 Q9HD26
Q07011 Q13114
Q14012 P0DP25
Q8IZH2 Q92900
Q03164 Q9H7Z6
Q12923 P35222
Q9BY84 P53779
P49790 Q9UBU9
P12931 Q8N556
O43639 Q07889
Q03431 P62873
P33151 P15924
Q15811 P61968
P20936 P62993
O96013 Q86YP4
P12956 P12757
P16870 Q12789
Q9Y6K1 O75530
P17181 P43403
P17612 P13569
Q9C0K7 Q15831
Q13191 P00533
P35222 P22223
Q96B97 P42336
Q9UP83 P83436
P06213 O60674
Q14511 P06239
O00186 Q8TEQ6
O60674 P40238
O96013 P53667
P29375 P03372
O43255 P15498
P22681 P46108
P30530 P31785
P15498 P68133
O60260 P41220
O43639 O15169
Q04721 Q8IZL2
P17600 P08670
P05412 Q14494
Q9NP31 P42681
P17600 P19174
Q13797 P05556
P00533 O75159
P49841 P15941
O60711 P13612
P28702 P27816
P12931 Q05513
P36897 P27986
O75376 P04150
Q14686 P37231
O43318 P01100
P35052 P05067
Q05516 P35226
Q8N5S9 P31749
Q14644 P63244
P23458 P26951
Q9Y4K3 P12931
P51692 P10912
P27361 P06213
Q9UBY0 P20936
Q08345 O95295
Q99496 Q9HAU4
Q9NR12 P07949
P54253 Q15654
P36897 Q70EL2
Q8TBC3 P62993
P43405 O00206
P09016 Q09472
Q8TD19 Q08945
P19012 Q9GZT8
P55060 P35268
P12956 Q00610
P49023 Q9Y490
P31749 P14598
Q9UQM7 P14136
O00238 Q9H5K3
Q96AX1 Q9H270
P13598 P15311
O43660 Q99459
O60462 O14786
Q13546 O00463
Q8N2W9 P42858
P51784 Q01201
P62508 P0DP25
O60934 P13010
P54253 Q96MN9
P49137 P49815
Q8NHQ8 Q96NE9
O14976 P10275
Q07889 Q96S59
O43586 Q9Y6W5
P62993 Q92529
Q86YW5 Q06124
Q9NP71 Q9GZT8
O15530 Q12967
Q9NUP9 Q9UQB8
O60381 P06400
Q92830 O75410
P14543 P02452
P08047 Q6W2J9
P45985 P53778
Q9UHI8 P13611
P03372 P56945
P54257 Q9HC52
P06213 P20936
P32927 P10721
P00533 Q02750
Q9ULB5 P55289
Q15052 O00238
P37173 Q12931
O15379 Q9UIS9
P00533 P42224
Q16236 P17535
P78527 P09874
P11802 P28749
Q96ST3 Q9UBB5
P68400 P18031
O75925 P42224
O00255 Q9BXW9
P28702 P48552
O95967 Q8NEC5
P35568 Q14449
Q8IXK0 P35226
P00533 P68133
O95886 Q92796
O14978 Q8WV44
Q14511 Q96J02
P17252 Q14315
P17600 P62993
P05412 P03372
O43261 Q9GZT6
P49711 P09429
P68104 P25445
P03372 Q8IWR1
P54253 Q9UKD1
Q93009 Q2M1K9
Q9NQS3 Q8TEW0
Q92793 P10242
O75376 P12755
O14920 P08238
Q13643 Q8IXK0
Q15788 P22736
O00238 Q58WW2
P08069 O14654
Q9UPY6 P60709
O95967 Q9Y4C2
Q9NS68 O00463
O43184 P62993
Q9P2R6 Q92794
Q07889 P62993
O00560 Q12913
Q13219 P22692
Q86SJ2 Q86WK6
Q7L591 P07949
Q07157 P55196
Q96HC4 P60709
Q13315 Q14683
Q7L2E3 O15379
P04629 P20936
Q9Y490 P68133
P10276 Q15466
Q9H4B7 P33981
Q10567 Q13315
P63010 P36897
Q14112 P98160
Q14722 P16389
Q13509 Q8WWQ0
P43364 Q52LW3
Q6ZRS2 Q15596
Q9NRH3 P49023
Q9BZL4 P10916
Q9UJY4 Q99523
Q96JJ3 Q14185
Q02818 P35354
O60925 Q16891
P29323 P55196
O00560 Q01344
Q99956 P27361
P29400 P05067
P43403 P06241
P26012 P06756
P06213 P27986
P04049 P15056
O43639 Q16513
Q5TCQ9 Q13224
P28482 P37231
Q13547 Q12834
O00470 P31271
P29350 Q9BXR5
P25942 Q13490
P16144 P08670
Q8TDD1 Q92731
Q13177 Q9BX66
Q15582 P02462
Q8TAE7 Q14721
P52292 Q08881
Q9Y618 P10589
Q96T58 Q03181
P78527 P12956
P53779 Q9UPT6
O15264 Q16644
P35968 P17948
Q13501 P42262
Q14457 O14980
Q92793 Q12857
Q99558 Q13546
Q9Y2I6 Q7L590
P63272 P13010
P28482 Q13285
P15498 P06241
Q93009 Q6W2J9
P23297 P17661
P26447 P35579
Q8NHW3 P52945
Q9H190 Q9ULB1
Q13133 P12814
P60228 Q9GZR7
P56524 O14593
P54253 Q2TAL8
Q9Y297 Q13616
O43734 Q9Y6K9
P43405 P11912
P28482 P51170
Q14683 P35251
Q9HBH9 P28482
P25800 P23771
Q86VP1 P21580
O95886 Q12959
Q9NRD5 Q96NY8
Q13444 O94875
P40763 Q14765
P52735 P15391
P20807 O75923
P49757 P05771
Q96RF0 Q07889
Q15149 P68032
Q86UR5 P21579
Q02156 P15056
Q9H4A4 O95405
P03372 P27361
Q12913 P08581
Q9ULV8 P46108
P17612 P10809
Q9BZ72 Q96A23
O43581 Q9ULB1
Q04206 Q06187
Q9NPF5 P49758
P53778 P10636
Q9UHL9 O75928
Q9Y4H2 Q06124
P33981 Q13885
Q08211 Q9UBU9
P11912 P06239
O14939 P41240
O75553 P18084
Q86SS6 P60880
Q96KG7 Q86YR7
Q9H0H5 P15498
Q12933 Q9NVF7
Q9UMX0 P42345
Q92793 P68400
Q9NWB7 O00291
Q8WUM4 Q99816
P50570 P06493
P36897 P35222
Q96SD1 O60934
P13385 Q5T3J3
Q9Y3C5 Q9HAU4
P98174 P19801
Q00535 P49418
P49368 P04049
Q15047 Q4VC44
O14776 Q15047
Q9ULH0 Q16620
Q33E94 P48380
O95402 P49336
P16144 P62993
Q9NS23 Q12834
P78314 P52735
P52789 Q02156
Q9NRR5 Q5VSY0
P10275 P48552
Q9NVP1 Q8NI35
P00533 P29317
Q9Y6X8 Q9UKY1
O75716 P19419
Q8WXI9 Q92831
Q86VF7 O60662
O75182 Q9Y6D9
O00151 O43707
P41226 P25445
P04350 Q13873
P49795 P36897
P56945 P18031
P29320 P46108
P16333 Q16620
P35568 P11274
P50991 P62736
Q16787 Q13751
P60709 P04278
Q7Z6A9 P29350
Q05655 P15941
P13598 P11215
P13631 Q96JE9
Q99708 P25791
Q13115 O15399
P51817 P13861
Q05086 Q6IE81
P11498 P40926
Q92900 Q9BQY4
P12757 O75376
P16298 Q9UPR5
Q99933 P08581
P17643 P14679
Q86UR1 Q8NFA2
Q9NQS7 Q9UQB9
P53778 P62993
Q09472 Q15788
Q99418 Q8WWN9
Q06455 O15379
Q9NP84 Q13077
Q12929 Q15834
Q9NWZ3 Q9Y4K3
Q06124 P19235
Q9ULK4 P78545
P54259 Q9Y219
Q9ULZ2 P42680
O15111 Q04206
Q03181 O75376
Q05209 P46379
Q9P2A4 Q07889
Q05655 P18433
O75478 O14964
P19784 Q13547
Q96G75 P04278
P20916 P02751
P01730 P27986
Q8WXE9 P42566
Q9H2E6 Q9BX66
Q05655 P41594
O15360 P38398
Q9HAU4 Q13017
Q14191 P12956
Q6XZF7 Q9Y2A7
P19174 P20273
Q09028 Q13112
O75553 P78509
O15524 P08069
P06239 Q92731
P49841 O75581
Q9Y618 Q06455
P19174 P68104
P51532 P52630
P15336 P19784
Q96T58 P10276
O00716 P25490
O75330 P16070
Q13094 Q8WV28
P17480 P35568
Q96IS3 O43186
Q15910 Q9NYS7
P10912 P40763
Q13616 O00221
P23458 Q92835
O15524 Q08881
O43353 P08138
Q96PY6 Q9GZX5
P21980 P05556
O14786 Q13214
Q15149 P20700
P29350 P42702
O15111 Q04759
P51888 P02452
Q96QT4 Q9NQ66
P09238 P14780
Q969H0 P05412
P78527 P23025
Q9Y6W5 Q9P2A4
Q8TAP6 Q96EK5
Q9Y2C9 O60603
Q05513 P49840
O00151 Q32NB8
Q06190 P09429
Q8N556 Q05655
Q8NF91 Q9NRI5
Q13501 Q16288
P23469 P22460
Q99741 Q13415
P17480 P06400
Q13163 Q99759
Q9Y6D9 P51955
P31749 O14920
Q14213 Q6UWB1
P49023 P06241
O00220 Q13546
P14136 P08670
P09493 P60709
Q15149 P23229
Q13094 Q9UKW4
Q86US8 O14746
Q9Y5X4 P50750
Q14669 Q9NYQ7
Q9UJ96 Q14721
Q15654 Q13643
O15360 O14920
Q5TC12 P06576
Q9HBA0 P07947
Q9Y6X2 Q04206
P41594 P21333
O60749 P16234
Q7Z3Y8 P08069
Q9Y4J8 Q13425
Q13009 P16157
P29317 O00459
Q14005 O15399
P18564 P04004
P85298 Q12982
Q13275 P04278
Q96P71 Q99767
Q9Y3C5 Q9NZ52
Q13464 P26038
P06401 Q9BX66
P07996 P02751
P23458 Q96N16
P11142 Q8IZP0
Q92793 Q9UI36
Q96F07 Q8IZP0
P14651 Q92793
Q92793 Q9UER7
Q9H221 Q9H222
O95376 Q9P2H0
P12830 O60716
P0C0L5 P17927
Q9H254 Q9NYQ7
P04278 O95295
P42229 P10912
P50570 P62993
P41235 P01160
Q08397 Q9UBX5
P12830 P15311
Q8IW41 P35749
Q9HC29 O43353
O00203 O43683
P27361 Q15746
Q05D60 Q15834
P28482 Q15788
P78317 P10275
O75674 Q8IZL8
P10398 P31327
P41594 O14924
P42680 O60674
Q15645 Q86UW9
Q16236 Q92793
Q53G59 Q7Z614
Q7Z7L7 Q13617
Q15399 Q12931
P28069 P05412
P50281 Q07021
Q9UKW4 P00533
Q13133 O75376
Q9P2R6 O95967
P10275 P41252
O14907 Q9BST9
Q13889 P19447
P60510 Q14738
P06401 Q9Y6Q9
Q09472 Q9Y6X2
P10275 Q9Y618
O15360 Q13813
P05107 Q14773
Q5QJE6 P37231
O95243 P40692
Q15596 Q969G3
Q13094 P19174
Q13261 P14784
Q9H3M0 Q8TDN1
Q9NRF2 P22607
Q02156 P68133
P19784 P18031
P27361 P67775
P28482 P08047
P43034 P68400
O75995 Q9HCE7
P51948 P06400
P46013 P45973
Q08345 P19174
P68400 P14598
Q96MN2 Q9NPP4
O43318 P48552
Q96KP1 Q8IYI6
P54259 Q9P2R6
P25963 Q00653
Q14160 Q14155
P04626 P35222
Q92731 Q13105
Q96RL1 Q15406
P83916 Q9UBC3
Q04759 P41594
P28482 Q9NXR1
Q13576 P61160
P56524 P33076
Q16644 O00418
Q14126 Q9Y446
P27361 P43146
P17706 P52333
Q99828 O14746
Q99608 Q01094
O43592 P49792
Q9UK73 P25445
Q96CN9 Q5T5P2
P40763 P23769
P18846 P19784
P27986 P42680
P23458 P62993
O75582 Q7L7L0
Q9NZU7 Q14643
O75955 P04278
Q9Y3C5 Q9UM54
Q14451 P62993
P43034 P11137
Q86UL8 P27037
P08069 P41240
P49841 Q13144
P12931 O15117
Q99496 P08183
P06400 P04049
Q16816 P0DP25
Q7Z3Y8 P08729
Q02156 Q8NER1
Q5VT25 P24844
Q13042 P30260
Q99665 P42701
P27986 P62993
P31749 Q15910
P12956 P00533
Q9Y5K6 P08631
O60500 P06241
P10827 O15164
Q15542 Q6P1X5
Q15464 P46108
Q9GZL7 P46531
Q96D09 P42858
Q8IVW6 P06400
Q06124 O15111
Q9NRF2 P06213
P49023 O15530
P45983 P46108
Q9Y5P3 Q96EQ0
Q13616 Q13309
O75925 Q13285
Q9NSN8 P11532
Q92793 Q15596
Q09472 P17483
Q9Y5C1 P05106
Q9NPB6 Q01970
Q9Y5P3 Q9NRR5
O94906 P03372
P29317 P22681
Q9P2R6 P48634
O75665 Q9Y383
Q13368 Q9NVX7
Q13772 P19793
Q13136 Q9UPW5
O60674 P42224
O14544 O00459
Q9UPQ3 Q02108
P49841 P35222
P48730 P35222
O00463 P28908
Q13546 O76080
Q93009 Q86TM6
P28562 Q16539
Q9UKB1 Q9Y297
P54259 O43439
P27986 O60603
O00560 Q06945
Q99856 Q16254
P23769 P49715
P42262 P42263
O00629 P46063
P68400 P09629
Q15464 P15498
Q06587 P35226
O43439 Q9Y618
Q14526 Q13547
P42772 Q9GZT6
Q9UI47 P35222
Q13765 Q9GZT6
O95622 P41220
P98161 P12931
Q99704 P29350
Q13315 Q01094
Q13444 Q15052
Q96T58 P56178
P16581 P16070
P46109 Q92918
O95248 O43463
P08670 P15924
P48723 Q9UMX0
Q15052 P36897
O43765 P46379
P42261 P11021
Q71SY5 Q96RN5
P27361 Q16288
O75460 P11021
Q09472 Q13887
P07332 P24394
P32927 P19235
P68400 Q13144
Q15466 P28702
Q15582 P01023
O60566 P51587
Q7L2E3 P28749
Q9BT88 O60260
Q06124 P32927
P49674 P25054
Q9UBX5 O95985
Q13643 P28482
Q9UBF6 Q93034
O00220 Q9UBN6
Q4V328 Q9UGI8
Q9Y3C5 P42566
Q13219 P01024
Q9GZV1 Q8WZ42
Q9UBU9 P78406
Q8TDN1 Q14721
O94759 Q9Y210
P41182 Q09472
Q8WXE1 P33993
P50750 Q12933
Q9Y4H2 P27986
P54253 Q6ZMT1
Q71U36 O14544
O15524 Q02763
P52757 P36897
P30530 Q96S59
Q14114 Q05586
Q99700 Q8NHU6
Q9Y265 O96019
Q15436 P53992
P49802 P28360
P42772 O95163
P68363 P27986
O14713 P05556
Q9UIF7 Q6UWE0
Q9H422 P02745
O14745 P26038
O14646 Q13547
P05556 P15529
P56693 Q13287
P54253 Q15942
P42680 Q06187
P12931 P14923
Q7Z6J0 Q9H2E6
Q9Y446 Q08554
Q14161 P25098
P78344 P60842
P06241 P12318
P13688 P21333
P39687 Q66K89
Q8WV28 Q06187
P19235 O14492
P17252 P18206
P63244 P05771
Q8IZL8 P03372
P28702 P37231
Q9H2C0 P46821
Q99728 P38398
P29350 Q07889
P06213 P41240
Q13239 P22681
Q969G3 Q92731
P21980 Q14766
P18887 P09874
Q00535 O75553
Q13133 P48552
O95967 Q9UMX0
P21675 P28360
P12931 Q06124
Q8WXG6 O00220
P50222 O00295
P03372 Q13263
O43294 P46109
O00222 O75928
P03372 P19838
Q9UMX0 Q8WWW0
Q13619 Q86VP6
P57086 Q9P0L1
Q08116 Q9BVJ6
Q09472 P05412
Q13459 Q9Y6D6
Q92558 P06241
Q9UER7 Q99816
P03372 P08069
P17612 Q99759
O43295 Q92558
Q14974 O00505
Q05516 P08047
P49023 Q8NFH8
Q07889 P00533
Q9UER7 P25445
Q9NZN4 Q13492
Q9Y222 Q6VMQ6
P43403 P46108
Q13535 P13010
P28069 P04150
Q13107 P19474
P27448 Q92527
Q9GZP0 P09619
Q14112 P11047
P29375 P11473
P48729 Q12968
O00206 O43187
Q92896 P16581
Q9NQX3 P68366
Q9UBN4 Q14571
P24941 O00311
Q06455 Q0VDD7
Q99728 P54257
P49639 O15162
Q96KB5 Q9P2H0
P68400 A6H8Y1
O14775 P49758
Q9NVD7 P49023
P0DP25 P35612
P46940 P35222
O60759 Q15438
Q92878 O60934
P35222 P53350
P40222 Q12846
P19174 P16581
P68104 P60709
P20849 P49747
P17252 P09429
Q5TCY1 P11137
Q96PY6 P49815
Q9Y2I7 Q7Z6M1
Q9UBU7 O00311
Q9UJY4 Q14677
P17252 Q99418
P45984 Q12933
Q58WW2 P36897
P28290 Q9Y383
O43929 O43913
O15020 P02549
P10275 Q12756
Q9UBZ9 Q9UBT6
Q13459 P0DP25
Q9H3D4 O15350
P17612 Q12809
Q9Y2Z0 P25815
Q06124 Q99062
Q13228 Q5T3J3
O43707 P35228
Q16832 P02452
P21579 P37231
Q9UN74 Q96ID5
Q01113 P23458
Q00839 O95793
Q9NRM6 Q9Y4K3
P23229 P62993
Q15648 Q93074
Q9NS15 P18084
P16298 P32418
P54132 Q12888
P08235 P10275
O75928 Q14765
Q6PJP8 Q12888
P32856 P61764
P27361 P49023
O14813 Q92793
P14652 Q09472
P28358 Q92793
Q8TAQ2 Q01201
O14920 Q15653
Q92834 Q9UQE7
O75334 P23468
P05129 P11388
O15259 Q9NRR5
Q14764 P60484
Q9Y620 Q9UK33
Q9ULZ9 P08253
P17661 P04278
Q9Y4H2 O00459
P14784 P07948
O43294 Q14289
P19793 Q9NRR5
Q13237 Q14847
Q9P2A4 Q86YM7
Q9Y618 Q92731
O43707 Q13554
P23142 P14543
P17028 Q15047
Q9NSN8 P22459
O14965 Q9BZD4
P35968 P46940
Q9HAV4 P49790
Q06187 P15498
P35716 P20265
P78314 Q9UKW4
Q06124 P00533
P17676 Q92793
Q99829 P35241
Q13114 P36941
P03372 P01160
O00148 Q13838
Q16543 Q00535
P06756 P08253
Q9HB63 Q6UY14
Q86TG7 O43255
Q9H6X2 P38398
P42224 P19438
P15529 P0C0L5
Q96A47 P61371
P31749 Q06481
Q01892 P06400
P24941 P61024
Q15047 O60341
Q14669 Q6VMQ6
Q92834 Q13561
P07384 P05106
Q8N8V4 Q9Y6N9
O00463 P25942
O75969 Q5JQC9
Q13177 O94875
P02751 O95633
Q8WWW8 P12931
P22735 Q02383
Q9HAT8 P51617
P16885 P35968
Q13077 O43734
O14512 P16333
Q9H2K8 Q12933
Q06124 P06239
P04040 Q9BXR5
P19793 P17936
P14317 P11912
P98160 P14543
Q9Y5X1 Q05193
P00533 P08581
Q99612 Q9HCU4
Q14192 P18564
Q9H6R7 P08631
Q12866 P15498
Q9Y3C5 Q96CV9
P27986 O14544
Q15648 P15976
Q14999 P62877
O96017 Q13362
P43405 P05107
O14576 O95793
O94875 P55196
O14745 Q03431
P08047 Q9Y618
Q13547 Q9P0U3
P36507 P15056
P54132 O14757
P51948 Q01094
Q96S95 Q13554
P06400 P49715
P55083 P35247
O75052 Q92777
Q9NY46 Q07954
P09619 P51692
Q9P0U4 Q9HCE7
P30530 O15524
Q9P2H3 O75051
P05787 P00533
Q04446 P52209
Q9Y624 Q8TEW0
Q16621 O60675
Q02156 P28329
Q9ULH1 P49023
Q14114 P78509
P06734 P06241
P03372 Q13105
Q9BX69 Q9Y239
Q05586 P05771
P14780 P08123
Q9C0A0 O94952
P36897 Q6SA08
P54727 P55036
P14373 Q13547
P48431 Q13285
Q15173 P67775
P13611 P10915
Q9Y6C2 Q96QG7
P05106 P04004
P49759 O43172
P09619 Q14451
Q09472 Q15751
O43559 P62993
P98161 P05787
O95983 Q9UBB5
Q14677 P63010
Q9Y6W5 P61160
Q7L2E3 Q9BQG0
O60500 P07948
O60907 Q9BZK7
P07332 P11274
Q04721 Q06330
Q16891 P48634
Q9NZR1 P09493
Q15648 Q07869
Q13547 Q96T58
P29375 P25791
Q14031 P14780
P40200 P15151
O15169 P39687
Q9Y5X3 P53675
Q9UBF6 Q13616
P51532 P38398
P16070 Q9NZN5
O00567 Q13873
P98095 P13611
Q06124 Q9UQC2
P15498 P04049
P53396 P49841
Q9ULJ6 P10275
Q12879 P19174
Q14203 P43034
P36957 Q8TDM6
P23297 P68133
P49023 P46108
Q13263 P04150
Q9P2R6 Q16610
P14618 P04278
Q08211 Q6P2Q9
Q8TD23 P61968
Q9NRR5 P69849
P68400 P84090
P98164 P01266
Q92793 P11473
Q9HAT8 Q99836
Q99496 Q12800
O43734 O14920
P28482 P31994
O00238 Q13501
O43684 Q13547
Q9H4G0 Q14643
P29400 Q9NPY3
O00571 O14980
Q4V328 Q9HCE7
Q13191 P15498
P36578 Q99558
Q9Y5Q3 P05412
P21810 P02458
Q12955 Q9UJC3
P11277 P35611
Q8N4C6 Q96G01
O14924 P10398
P52564 Q9Y4K3
Q5JY77 Q96KB5
P27361 Q12772
Q9BQY4 O60568
Q92887 P35241
Q00535 Q05193
Q14511 Q15942
P78314 P62993
Q14114 P02749
P23458 P47712
Q96JB2 Q8WTW3
P18206 P35221
Q96BR1 P49840
P05783 Q8IYI6
Q04206 P42226
Q13330 Q09028
P03372 P10589
Q9NYB9 P35900
P0DP25 P43220
Q9H422 O43255
P42224 Q92793
Q9H0H5 Q9Y6R4
O15162 Q5T681
Q9Y286 Q9BUZ4
Q9BXP5 P57678
P40692 Q14134
Q07866 Q6UWE0
P43364 Q96T60
P45983 P35568
P49757 P32004
Q8WU20 P41743
Q7Z3B3 Q7Z6G3
Q12802 P13861
P27694 Q13228
Q9H2B2 Q12846
Q9H213 P08138
Q92558 Q9Y2A7
P04049 P06241
O60674 P40763
Q06187 P17252
Q15723 P25791
O14578 Q9NRI5
P54259 O95967
Q92859 O00634
P48443 P27816
Q9Y4G8 P35222
P00533 P53675
P25391 P01024
Q92793 P78545
P24928 Q9Y5B0
P35241 Q92574
Q9UBC2 Q9Y6I3
O95201 Q13137
Q9UQ03 P68133
P0DP25 P32241
Q96A23 Q99829
O60244 P04150
P04629 O14492
Q06587 P06400
Q96SI9 P19525
Q9BWX5 P20823
P23025 P27694
P19784 Q9NZU7
P23443 P31749
Q9ULH0 P08138
O43815 Q6VMQ6
Q9Y6Q9 Q92841
Q92630 Q9Y620
Q9H4L4 Q6VMQ6
P31749 O14757
O43187 P51617
Q13753 P98095
Q53EZ4 O95613
P21579 P63244
Q99959 P14923
O00308 P20936
P53350 P30291
P17301 P08123
P85298 Q14247
O95343 Q04726
P24928 P23193
Q92817 P35908
P27361 P42229
Q08881 P22681
P05412 P15336
Q96ST3 P42858
P17612 O95477
P78536 P26045
P18031 P51692
P24941 P06400
P40763 P16234
Q99700 P13797
Q13315 P23025
Q9UKV3 Q9NUQ8
Q14203 P61163
Q96M61 Q15025
O75886 P52333
Q14765 P05412
P09958 Q07954
O00512 P35222
Q92997 P35222
Q6VY07 P05412
P80303 Q99608
P25205 P24941
P14923 P32926
Q16644 P13639
Q8WV28 P16885
Q5VWQ0 P17612
Q00653 O14920
P42224 P12931
P07947 P10721
Q5FBB7 Q16537
P61371 P25791
Q6UW01 P23435
P51532 P82094
P27361 P28562
Q8WVM8 Q13190
P10643 P01031
O14543 P16298
O00238 P36897
Q8IYB3 Q9UQ35
P37198 Q9GZY0
O00255 P30876
P49757 O94973
P60228 P48634
P50750 Q13616
P40763 P15976
O14901 P28482
Q8TD19 Q8TD16
P49910 P15622
O43493 P05556
P15036 P14921
Q9UQ90 Q13263
P06213 Q99704
O00238 Q96AE7
Q9P2M7 Q9Y624
P11216 P12814
O15265 Q9Y4A5
Q13200 P35998
Q13263 P17676
Q99704 P26010
Q13322 Q02750
Q96RF0 Q07890
P11473 O43593
O60271 Q07866
Q9HBA0 Q96J02
Q15596 P10828
P05106 P08123
P53667 Q02297
Q92796 Q13002
Q14697 P48634
Q09472 P17676
Q05516 Q9UJX4
O95295 P49802
Q9ULX9 P35452
Q5THJ4 Q8WXG6
P46109 P06213
Q9C0D3 Q13617
Q15047 Q8TF65
P12931 Q13177
Q9NS23 P23025
P15036 O75376
P50750 P10244
Q05586 Q9UQM7
Q6VMQ6 Q16557
P19320 P05556
P15498 P46108
Q14994 P19793
P43358 Q8WW24
O14777 Q9Y2J4
Q6P5Z2 Q9UNA1
Q96M83 O76071
P06401 P14859
Q14566 Q13416
O15111 P19525
O14980 O14746
O00311 P25205
Q14677 Q00610
Q8WUM4 O75340
P53041 P10636
P15289 Q13873
Q9NQC3 P68366
Q14451 P04626
Q8IYJ3 Q9ULB1
Q92585 Q09472
Q9UJY5 Q15276
P00533 Q15139
P23443 P28482
Q92831 P05204
P46940 Q12904
P36897 Q99614
P19320 P15311
Q16531 P61968
P04003 P0C0L5
Q9BXI6 O14745
P32927 P26951
Q9HD26 Q9H461
O43791 O95197
Q9P2H0 P08670
Q02750 P41743
P27986 P04626
O94875 O43426
Q15744 Q9UBW7
Q96ST3 Q15047
O60674 P06241
P21810 P02452
P17676 P15336
O00743 P36897
P98082 P09769
Q12933 O43566
P19012 Q8WW24
P04843 Q9NYS7
P43405 P15391
Q8TCU5 Q12879
O75925 P10275
O15164 Q13263
P35222 Q09472
P54259 P28799
Q8IVL1 Q8WYH8
Q6SA08 P16220
Q08211 Q96SB4
P10586 P06213
O15554 P0DP25
O14709 Q13263
Q9HD43 P49023
Q09472 P48436
Q9Y618 P55055
Q96L34 P10636
Q5T5C0 Q16623
Q9UI36 Q99502
O14627 P20719
Q14315 Q8NBH2
Q99569 P33151
P63244 P20936
Q9UMZ2 O75843
Q96IZ0 P29590
Q96B97 P06729
P09326 P06241
O00716 Q00526
P51587 P06493
O43684 P09874
P00533 P0DP25
Q5JTD0 Q12959
O14901 Q13547
P56693 Q03014
Q13107 P28749
O00267 Q58WW2
Q13287 P42229
P54132 Q13472
O43157 Q03164
Q9HC98 P50613
P43354 P19793
P54259 Q5JSZ5
Q16816 P10636
Q92793 Q13363
P62736 Q09472
Q14847 Q15942
P46821 Q9Y3F4
P43364 Q9GZT8
Q8WXI9 O95983
Q96H86 Q15834
Q13330 P03372
Q14289 P43405
P29350 P13688
P06493 O00562
Q8IWL1 Q9NPY3
Q9UHI6 Q15833
Q9BQG1 O00445
Q14257 P46379
Q53QZ3 P36897
Q14155 Q9BZW8
