Q12292 P22855
P38328 P53960
Q05791 Q12349
P32570 P33308
P38147 P40054
P42846 Q04149
P40462 P47135
Q06707 Q12464
Q12522 P38805
P39954 P14904
P43597 P13517
P35723 P53322
P53724 P39729
P38273 P53129
P53742 P33334
P06839 P33892
P32908 P25651
Q07442 P02309
P38843 P16661
P40482 P15303
Q12449 P18851
P25358 P49018
P53914 P53254
Q06512 P53254
Q08199 P47093
P40218 P19955
P38217 Q04013
P53886 P53886
P40368 P43592
P53897 P47036
P32476 P53045
P53045 P41806
P47033 Q12349
Q12250 P32496
P41920 P25293
Q12509 Q03388
P47181 Q12349
P38121 P40339
P32342 P20424
P32599 P15891
P19735 P22515
P52917 P69771
P38319 P25694
Q99190 Q03655
P40562 Q12749
P40495 Q08032
P40055 P22147
P17536 P06787
P53119 P20484
P32389 P32389
Q04675 P32316
P40364 Q04149
P33322 P25586
P17255 P52286
P53297 P40073
P36006 P36150
P32912 P39723
P39945 P32602
P38074 Q04659
Q00402 Q03954
Q12171 P43587
P32797 P32797
P53599 P22137
P53058 P36108
P21691 P11978
P38779 P04147
P24384 Q12030
Q05027 Q04226
P32457 P47039
P43560 P07703
P53549 Q12250
P12709 P22211
P06839 P15992
P14907 P32337
Q03899 P38883
Q12464 P53877
P53845 P36018
P38789 Q08496
Q03818 P48361
P53253 P53253
P07246 P38244
Q08601 P41811
P04173 P53894
P14724 Q12157
Q12164 P16151
P13382 P32558
Q03862 P39704
Q06644 P47154
P25297 P47135
Q08968 Q03677
P32337 P38885
P10080 Q08004
P06100 P32334
P07270 Q02939
P25652 P38987
P35723 Q06644
P40335 P32913
P38822 P14359
P22855 P35193
P14906 P33754
P53883 P37838
P38993 P28496
P32264 P02309
P39078 Q12510
P25367 P25367
P53069 Q06675
P33419 Q07622
P38261 Q00916
P30822 P53297
P35191 P06839
Q06479 Q12018
P38920 P05150
P35189 P40856
P36057 P32916
P25491 Q12379
P22209 P22209
P25299 P40087
Q12135 Q12349
P16474 P40565
P15790 P38911
P38817 P30822
P32502 P38708
Q02630 P48560
Q04364 Q03322
P38261 P89102
P39534 P38810
P32457 P04173
P38261 P19658
P40302 P38886
Q08484 P39110
P32565 P26188
P38065 Q00381
P53598 P06839
P43321 Q00539
Q12225 Q03330
P16140 P38011
P48836 P39111
P36168 P40362
P53914 P33750
P36104 Q06224
P29295 P02557
P47170 P02309
P40567 Q02574
Q12055 Q05946
P25693 P08153
Q06168 P32597
Q07807 P38769
Q12446 Q03048
P53261 P38431
Q03897 Q12329
Q03723 P42833
P41808 Q07829
P07260 P21951
P40460 P33895
P53196 P38348
P53074 Q12412
P38882 P25694
P00830 P42842
P04397 P19735
P40991 Q07623
P02994 Q07963
P18888 P14736
P11633 P32910
Q12420 P15442
P38987 P36010
P22035 P53066
P38278 Q06385
Q07807 Q04437
P35736 Q06410
Q07350 P54964
Q12018 Q12395
P32787 Q08004
P12954 P04173
P38328 P00924
Q02774 P46961
P33299 Q12250
Q03897 P26755
P53108 Q03860
P22137 Q04477
Q04338 P36015
P53914 P15790
P40034 P40054
Q04177 P28241
Q12018 Q06682
Q08471 P30283
P38883 P53927
P38431 P53145
P29055 P50875
Q06005 Q02574
P32473 Q06137
P47068 Q08273
Q12349 P40214
Q00916 P07256
P41920 P21827
P53883 P42846
P53263 P40003
Q12443 P38217
P36090 Q03029
P45818 P25635
P54786 P21691
P07170 Q00684
P40582 P40582
Q03702 P14741
P21825 P29055
P40078 P06774
P36125 P38822
P04173 Q00776
P10363 Q12306
P25385 P53622
P38203 P32074
Q08650 Q12274
Q12464 P14747
P18409 P23644
P46965 Q04651
Q02555 Q02821
P47079 P38987
P32562 P47069
P53507 Q06406
Q03944 P46671
P40054 Q08756
P41544 Q06538
P29295 P00830
P15992 P41811
P26188 P11076
P33755 P53044
Q03305 P38316
Q08004 Q03976
P38987 Q06549
P00830 P09457
P38523 P40354
P53313 P53742
Q12241 P36015
Q12216 P39011
P47154 P38356
P46956 P38843
P53550 P36022
Q07930 P40565
P39985 P33296
P54867 P47135
P15790 P22579
P00924 P23642
Q06644 P38264
P36137 P38854
P33760 P47093
P32793 Q04322
Q12124 Q99278
P07703 P28241
P53883 P53261
P36104 P00924
Q08728 P40054
Q03973 P39735
Q00416 P34160
Q12692 Q05471
P18239 P53323
P18851 P40528
Q06224 Q04307
P07149 P06782
P53731 P47117
P40069 Q04437
P37296 P48836
P41811 P36041
P16474 P41800
P38286 P21147
P53754 Q08729
P09119 Q03941
Q04226 Q03973
P36000 Q02821
P41698 Q03497
P38909 Q08754
P53337 P38353
P38555 P40955
P15790 P40057
P53168 P31385
P18239 P87108
P40069 P27636
P36006 P40450
Q06103 P33299
P06777 Q08421
Q12280 P40955
P47170 Q00764
P48415 P38968
P53261 P36160
P22137 P06787
P38203 P47017
Q03254 P25646
P07271 Q04734
P32353 P39742
P39009 P19882
Q12522 P06633
P47117 P53742
Q05930 P47049
P34730 P32911
P36068 Q08232
P39969 P21339
P43587 P38523
P32432 P53687
P07271 P38129
P08456 Q03655
P39543 P47135
P23595 P40850
P53323 P17442
Q12006 P33767
P43545 Q03144
Q04779 P22579
P34232 Q03012
P25491 P26309
P43574 P53847
P11075 P27801
P15180 P25694
P07991 P18888
P47133 Q12431
P46677 P08964
P31244 P35187
P30822 Q12524
Q03897 P53011
P15705 P31384
P34167 Q12349
P53849 P38862
P25298 P20448
P19524 P53141
P32368 P87284
Q12136 P38225
P40485 P40485
P00924 P11076
P42847 P33759
P36048 P32495
Q00246 P38339
Q12152 P41940
P39076 P14540
P20053 P47093
P32478 Q12264
Q12483 P29055
P22336 P38859
P12683 P38264
Q07967 P12612
P39704 P17898
Q12060 P32494
P53081 P53081
O13329 P22216
P53905 P19735
P07703 P25694
P32481 P38431
P07149 P32828
P39743 P39743
Q12377 P38886
P16140 P47104
P16140 P38316
P20795 Q12255
P19882 P41735
P41940 P39743
P42841 P39076
P39743 P40453
P53949 P53965
P25298 Q12020
P05150 P47068
P33759 Q08647
Q08216 Q02574
P38352 Q12018
P14724 P38042
P40495 P28274
P17898 P53918
Q08496 P38707
P25358 P16151
P25044 P32861
P15303 P22804
Q02775 P50086
P29366 P32944
Q03441 P40567
P04819 P38699
P30606 P53039
P53064 Q99181
P15424 P40054
P21268 Q02821
P53550 P40576
P25635 P48234
P07703 P08518
P36520 P25270
P54999 P19736
P40069 Q00776
P38217 P38737
Q03897 P06782
P28004 Q06137
Q06436 Q05812
P32337 P40303
P12709 P39735
Q03322 P38286
Q12233 Q06593
P40159 Q12305
P40070 Q08581
P38274 P38274
P32495 Q04660
Q06287 P38333
Q03864 Q06344
P24583 P50078
P38264 P04817
Q12034 P38822
P53883 P38868
P34730 P11076
P20435 P16370
P08153 Q12060
Q08273 P14680
P40971 P80667
Q03790 P45819
P14742 P32776
P24482 P40056
Q00772 Q12377
Q08904 P46988
P39958 P38555
P38862 P40157
P53261 Q02256
P38153 P23641
P53746 Q06538
P39073 P32569
Q08723 P38886
P49956 Q07878
P32344 Q04949
P53337 Q12164
P04147 Q08004
P39079 Q12021
Q05946 P16140
P53112 P25332
P35192 P32318
Q03373 P38694
P39682 P32605
P20459 P38431
Q04217 P25586
Q12030 Q02336
Q12390 Q12390
P07149 Q04437
P53313 P25382
P38077 P40348
Q12052 P40342
Q03677 Q00916
P38129 P53040
P17709 Q04675
P53093 P32776
Q06604 Q08118
P40515 P47135
Q12379 P23394
P19735 P12709
P22204 P31384
P08566 P38316
P33332 P50101
P38194 P50101
P38822 P22135
P32807 P15625
P36034 Q12372
P39743 P53090
P07251 P38146
P25293 Q12163
P42223 P53507
P12753 P33895
P38256 P13517
Q00539 P08468
Q02199 P32337
P40555 Q00246
P36107 P25639
P38871 Q07732
Q12349 P38842
P13382 P30665
Q02555 P28007
P47130 P54999
P53879 P00358
P53313 P36160
Q03899 P52286
P25491 Q99247
P38827 P38691
P32641 P25301
P05085 P11746
P53145 P53313
P53068 P38042
Q6B0W2 P43321
P32803 P46956
P12709 P38197
Q04660 Q05931
Q12329 Q00684
P46680 P17555
P39005 P32773
Q12352 P40562
P22214 Q12154
P02293 P38431
P07251 Q05946
P08539 Q04751
P38930 P33420
P15274 O13558
Q12298 P25651
P36527 P36520
P38852 P32639
P32379 P23595
P48240 P46948
Q12464 P38930
P25301 P02557
P53933 P32793
P47037 P53156
P04147 P27705
P22133 P16861
P16140 P19735
P53323 P30822
P38203 P25379
P35718 P22139
P32565 Q12446
P16140 Q03497
P19735 P04173
Q08269 P53190
P47054 P38080
P17157 P35497
P40519 Q08729
Q00776 P38164
P00830 P06839
P15873 P17709
P35194 P02309
Q04491 Q03103
Q12379 P27999
P40070 P57743
P38236 P25583
Q08204 Q04477
Q07457 P32900
P37020 P32912
P40345 Q04675
P53083 Q92328
Q07623 P42846
P40051 Q04149
O13554 P38177
P53040 P11353
P25694 Q07350
P53974 P15891
P38310 Q08271
Q12377 O13563
Q02892 P53313
P39683 P47135
P07283 P12954
P43609 P43609
P27999 P48569
P22216 P47037
P25554 P53040
P53917 P46671
Q12744 P06787
P07991 P38316
P04840 P33308
P15790 P06843
P53738 P38999
P07251 P04819
P19736 P50105
P25340 P38356
P38894 P06776
P20048 Q07376
P36006 P32381
P47147 Q04053
P47149 P32908
Q12232 P29055
P40956 P32350
P38796 P23595
P02557 P06243
P53045 P16661
Q06164 P47050
P53617 P05453
Q99190 P28496
P53550 Q12517
P07703 P22138
P23595 P30656
P28795 Q08215
P07278 Q00916
P25303 Q12024
P20435 P07703
P19882 P06787
P47064 Q08951
Q06178 P40971
Q03497 P38822
Q12030 P38129
P53064 P89105
P34223 P20676
P38217 P40069
P18851 P12709
Q12415 P32367
P04051 P08153
P00358 P17157
P12695 P15891
P47120 P41811
P40413 P33750
P25569 Q03010
P08593 P40054
P13711 P35056
Q05778 P36040
Q02821 P34252
P47101 P53181
P32569 P28241
P43563 P17709
P53297 P04147
P39955 P40956
Q03834 Q12464
P32793 Q12134
P32453 P06100
P25379 Q04377
Q00916 Q04213
P42073 P29468
P40971 P40187
P22214 Q12382
P25046 P19880
P39969 P48562
P36108 Q04477
P22137 P05066
Q12680 P29469
Q02630 Q02932
P36075 P53215
P22138 P36000
P47135 O13587
P38266 P39743
P11710 P33314
Q07376 P39551
P38822 P20436
P46961 P53322
Q03761 Q06011
Q08723 P33299
P39743 P16474
P46963 P00830
P53243 P30657
P38781 P53847
P36168 P43637
Q99186 P17967
P38987 P22137
P52868 P33334
P38691 P25301
P52491 P32578
Q03435 P43579
P32569 P40917
P53323 P25694
P38987 Q12280
P36104 P42073
P15992 Q04491
Q02821 P53050
Q02821 Q01574
P43634 P40971
P22804 P38182
P25554 P36103
P32572 P01120
P32496 Q12377
Q12379 P08566
P25619 P49573
P38129 Q03761
P40054 Q08915
P41834 Q12199
P53622 P40364
P53924 P02994
P13382 P32797
P38353 Q12402
P31334 P32259
P38987 P39979
P19736 Q02554
P17123 P32569
P20484 P53261
Q05580 Q03690
P40010 P40991
P14291 P14291
Q12488 P13382
P40970 P38708
Q06410 P36108
P39743 P18239
P35194 P15938
P35719 P35719
P19262 Q03690
P16649 P02309
P38042 Q04601
P53604 P30619
P16622 P46673
P37303 Q02821
P25358 P21147
Q06208 P10363
P53550 Q12176
Q06631 P53254
P29366 P13856
Q00772 P25303
P53847 P34218
P52891 P46673
Q00772 P51601
Q03690 Q12531
Q12223 P31378
P32892 P38789
P31383 Q03375
P07260 P04147
P40991 P32892
Q02866 Q05871
Q04053 P53093
P43633 P20485
P29295 P34217
P06701 P06701
P22137 P22336
P04817 P18414
Q02825 P12385
P89102 P38203
P06786 P34730
P39015 P38199
P36160 P38789
P39009 P32641
P47135 P38623
P12709 P40354
P25294 P53894
P39730 P15646
P32790 P37370
P38788 Q00684
Q12745 P53146
P32361 Q00916
Q12446 Q12329
P25491 P32502
P19882 Q07930
Q04149 P53914
P22579 P43609
P43132 P36104
P04037 P07255
P33895 P32618
Q01389 Q01389
P50944 P47154
P36022 P01097
P19262 P53934
P07342 P25343
Q02574 Q12155
P28004 Q12417
P15646 P40055
P38729 Q12402
Q02821 P32337
P39955 P25344
P38629 P40339
P38822 P40096
P16649 Q06160
Q08229 P29055
P09798 P09798
P47141 P32902
P43605 P43605
P22470 P08518
P39937 P47020
P40563 P15891
Q12291 Q07418
P02293 Q07381
P32578 Q04437
P27929 P28817
P50947 P22579
Q06706 P16370
Q04868 Q02884
Q06451 P16661
P53201 P53930
P38729 P25358
P40501 P23968
P46956 P33767
P32588 P43321
Q12509 Q07716
P47154 P53954
P38079 P25568
Q04418 P47135
P32263 P06787
Q12059 P51601
P38998 P53112
P05453 P38760
P38987 Q06178
P04173 P25342
P40069 P23748
P34730 P43638
Q03446 P32939
Q03433 P47135
P53108 P32912
P34111 P32367
P38822 P39938
P25694 P22133
O13547 Q12380
P43596 P22579
Q02630 Q08521
P38842 P32803
Q03652 P29340
P40526 Q05934
P06168 Q99186
P40069 P19880
P43602 P39940
P40055 P39077
P35197 Q12136
Q06706 P08518
Q06146 P33339
Q06410 Q12493
P12709 Q12152
Q08273 P02994
P17709 P40339
P33296 P18239
P39676 P46944
P36121 P07703
Q12157 P53068
Q12389 P15790
P33759 P53632
Q06410 Q03338
P42841 P12612
P33755 Q03935
P36152 P50101
P40850 P53243
Q12446 P35184
P34078 P30822
P47135 P38173
P04840 P53083
P22804 P53600
P38843 P38286
P06774 P48235
P07283 Q04660
P32495 P34241
P41811 P07342
P17123 Q02574
P34077 P14306
Q03899 P02994
P32793 P40325
P34730 Q04675
P09798 P53068
Q02732 P40969
P38842 P38992
Q02630 P47126
Q03776 Q00916
P43621 P53847
Q06410 P38316
Q12134 Q12134
Q12402 Q12066
P39013 P33420
P38788 P38285
P28274 P36015
P38875 P25694
Q00416 P43321
P04050 Q12030
Q08278 Q12343
P53083 P22336
Q04338 P27801
P06783 P39010
P11972 Q06696
P53045 P12685
Q3E7C1 Q3E7C1
P25694 P53622
P36165 P38778
Q06675 Q02732
Q04697 Q06644
Q06078 P40362
Q03860 Q02821
P36160 P39744
P43563 P53894
Q06506 P35194
Q06410 P36131
P32591 P40160
Q08387 P20967
P33297 P32496
Q08234 P32796
P11978 P11938
P23776 Q04660
P18562 Q12154
P53744 Q04121
Q06679 P06777
P40055 P25586
P38989 Q07457
P32605 P08465
P25299 Q04004
P48837 Q02199
P53079 Q06096
Q04429 P40161
P38822 P00128
Q12186 P40467
P25655 Q12415
Q06410 P47057
P28274 P07260
P04385 P06243
P53243 P41940
P06100 P13517
Q04338 P32854
P16522 P02994
P40567 P32522
P47142 Q04201
Q04437 P25303
P53210 P32432
Q12460 P33322
P27796 P38855
Q00772 P40495
P32787 P41800
Q12463 P53738
Q06032 P53061
Q03532 Q12176
P07251 P36047
P53253 Q00402
P30822 P39723
P05150 Q04049
P28000 P07251
P53847 Q12745
P38615 P32634
P32259 P04050
P32381 P04173
P40071 P40475
P36130 P04173
P21304 P12612
P30665 P29469
P38764 P38634
P40495 P41811
P39937 P38764
P32562 Q12158
Q12324 Q02574
Q03981 Q04368
P40567 P54999
P25367 Q03897
Q05471 P38326
P33334 P32639
P29952 P39743
Q01574 P34162
P06843 P16522
Q12154 Q03935
P38293 P15938
P47128 Q12215
Q04935 P06787
P38682 P32644
P04397 Q08273
P53600 P53622
P22336 Q06142
P22137 Q04437
P45819 P30822
Q06549 P32502
P06103 Q04660
P38069 P53322
P40527 P38203
Q02950 P33759
P32386 P25639
P28241 P25342
P32522 P32524
P46964 P46964
P32569 Q04471
P33420 P40960
P38859 P26793
P47135 Q08601
P40442 P52923
P11633 P38144
P37304 P33300
P38624 P40088
P32074 P38682
P53159 P47149
P14736 P05759
O13577 Q06224
P40969 P40969
Q04437 P09624
P47037 P38989
Q06436 Q01560
P25333 Q02630
P06700 P06700
P14741 Q12329
P25491 P25367
Q03776 Q07418
Q03973 P38753
Q99247 P02557
P32381 P16474
Q04121 P17261
P25491 P31384
P38798 P30771
Q99260 P39904
P53834 P48510
P00924 P32911
P40055 P47012
Q12277 P53859
P32805 P33339
P40026 P40971
P38203 P40465
Q08271 P38286
P32580 P38123
Q12250 Q04062
P53983 P53846
P40360 P38272
Q05568 Q07418
P41811 P09938
P38126 P38633
P47135 P40040
P25567 P06782
P02829 P25638
P53201 P38326
P18851 P40413
Q08902 P87288
P47171 P32447
P29055 P38771
Q12402 P38842
P22137 P24719
P12709 P30619
P47093 P39992
P26637 P25646
P23201 P32337
P38276 P38276
P24720 P30402
P40357 P52918
P50875 P13393
P25298 P38263
P39935 P33399
P38785 P39011
P15873 P40348
Q02629 P52891
Q03776 Q05900
Q12124 Q12321
P15303 P29295
P23639 P40302
P32790 P38257
P13517 P38350
P80428 P53201
P11633 P22336
P41813 P32562
P25451 P25605
P38299 P53865
P38637 P43588
P34730 Q12494
P38737 P39743
P53135 Q06593
P18851 Q04004
P20437 P52286
Q04437 Q03722
P38203 Q12377
P02994 P52492
Q03818 P20676
P19882 P38217
P08458 P40069
P32505 P40497
P38989 P33419
P15790 P40991
P08539 P38740
Q08032 P29469
Q00776 P38764
P37838 Q06436
P16151 P38264
Q04183 P32806
P07251 P06843
P24309 P48412
P53894 P06786
P48235 P53549
P24869 P25293
P38734 P34167
P38152 P13517
P39710 P47135
P00830 Q05946
P38987 O13329
P53549 P38217
P25343 P04385
P22137 P32911
P33203 Q12186
P53939 P27515
Q07811 P38695
P14540 P32468
P04050 P35189
P89886 Q06681
Q12024 Q04660
Q08278 Q99278
P25343 Q04322
P19882 P25646
P25303 Q12223
P19262 P40494
P08518 Q12223
P04173 P06777
Q04437 Q12415
Q08387 Q12464
P57743 P32828
P20095 P46670
P40991 Q12532
P32523 Q03654
P32502 Q02866
P22276 P35718
Q02260 P47104
P36160 P40078
P12709 Q02574
P22137 P38856
P31379 Q07824
Q04477 P32481
P36125 P38934
P38199 P02309
P53629 P47154
P40061 P38346
P32639 Q02260
P53540 P32380
Q03103 P25635
P38699 Q12497
Q07532 P16370
Q05930 Q06834
P32521 P40956
Q07732 P32336
P53280 P53829
Q12343 P48232
P21264 P38987
P41811 P36139
P22137 Q08496
Q02196 P42843
P25367 P18851
P35193 Q02821
P22141 P47079
P28007 Q07623
P05150 P12753
Q04659 P53840
P40469 P15992
P25847 P25336
P06839 Q00578
Q06436 P53914
P30657 P23595
P38881 P00045
P25299 P53437
Q06668 P38691
Q12083 P04385
Q02100 P14922
P22211 Q04748
Q12522 Q12389
P18851 P08539
P40445 P36035
P14747 P04173
P36077 P27999
P39009 Q04964
P38427 Q00764
P22134 P05150
P38957 P38751
Q04437 P19882
P15891 P32793
Q00246 P00358
P46961 P38286
Q12154 Q12154
P53117 Q08387
P09232 P53622
Q00776 P28274
P22804 P40509
P32602 Q08202
P54786 P39969
P25625 P49018
P40917 P53934
P53932 P33335
P49167 P38176
Q12156 P36108
Q00539 P16521
P32569 P07249
P43545 P43545
P29295 P34216
P32776 P40512
Q07648 P27999
P40161 P40161
P22336 P40971
P36104 P35728
P20424 P25567
Q07623 P38822
P43132 P38827
P38297 P34162
Q03554 P16151
P40070 Q06708
P32366 Q12063
Q08503 Q02630
P20435 P35718
P18759 P41811
P10823 P53919
P53861 P04147
P47167 P38265
P40018 P47818
P18899 O13587
P39946 P33401
P40089 P40070
P49955 Q04693
P36000 P38791
P38826 P54790
P24583 P33767
P32337 Q06142
P39730 Q06538
P31384 P04385
P39676 P47037
P50875 Q02336
P50944 P25358
P38789 P34241
P38203 P40395
Q02630 P40357
P35723 P04817
Q08491 P38792
P38822 P47075
Q08417 P29055
P53918 P46961
P34110 P32913
Q07418 P28795
P29055 Q12067
P38262 P04173
Q12033 Q12033
P35195 Q02821
P00924 P25569
P38153 P02994
P38147 P49573
P38615 P38427
P35729 Q02629
P46677 P32494
P06787 P34730
P07274 P41832
P0C0W9 Q08746
P49334 P39515
Q06208 P53247
P38987 Q04437
P25638 P25638
P13393 P07248
P22141 P19882
Q08729 Q04598
P48562 P32334
Q04638 P38956
Q12365 P11927
P52286 Q06150
P38333 P53254
P25293 P40971
P02557 P39014
P20676 P40368
P06777 Q12246
P31379 P35206
P15992 P36047
P40363 P41735
P43619 Q06142
P53928 P47135
Q04233 P52919
P42073 P35728
P25298 P35728
P07259 P40028
Q04062 P22141
P42943 P40055
P22216 P14737
Q06410 P25591
P14904 P11709
Q02794 P06782
P25591 Q12089
P53287 P87266
P40362 Q08448
P06100 P39073
Q07987 P36068
Q99190 Q04399
P40564 P33334
Q04437 Q12329
P47135 P20437
Q12333 P43554
Q12329 Q12152
P53849 P04147
P14164 P31244
P38302 P13517
P38348 P40956
Q02630 P39705
Q04048 P25344
P13433 P14908
P23641 P26188
P15646 P38333
P39715 P07702
P28625 P38840
Q06604 P28495
P38624 P30656
Q06644 P40054
P32447 P40513
P39744 P53254
Q00684 P38987
P38992 P38356
P53215 P53215
P22353 P38064
P53303 P20437
Q12420 P53742
Q12134 P33338
P50101 P48234
P53837 P47017
P20457 P21951
Q06410 P53877
P33755 P54860
P38042 P16522
P40016 P53196
P06778 P04385
P14741 P32501
Q03897 P13711
P39008 P17255
Q05635 P53323
P38826 P32833
P34078 P32569
P38987 P32906
P38081 P43591
P49686 Q99189
P31244 P07267
P32591 P09547
Q08955 P37302
Q03921 P07703
P07703 P02309
P00830 P32828
P13099 Q02685
Q04067 P38431
P37298 P19516
Q08749 P05453
P15992 P41735
P40486 P25045
Q12136 Q07084
P47083 P25586
P38789 Q06218
Q06208 P53846
P35206 P40350
Q06644 P38842
P53550 P08638
P25333 P05150
P24583 P32490
P17890 P32910
Q00684 P17709
P38822 P28495
P53271 P40094
P40054 P53183
Q06673 P30822
P40368 P14907
Q02804 P40030
Q05510 P32875
P53127 P53917
P16140 P12754
P40991 Q08562
P00830 P53632
Q08162 Q08285
P40991 P33201
P19659 Q08119
P04397 P12954
P08456 P49018
P31244 P23641
P32457 P05694
P49955 Q02554
P36131 P53267
Q05583 Q12329
Q08241 P54999
P21771 P32776
P39704 P32803
P32854 P38555
P40484 P38335
P16140 P24719
P42841 P19882
Q06385 P08458
P22139 P08518
P37370 P25454
Q04083 P47135
P53905 Q06217
P53959 P40094
P38247 P38247
P08518 Q12030
Q07528 P43612
P25336 P04173
Q07623 P21304
P40014 Q04477
P14724 Q12473
P06168 P32457
P04817 P38843
P53156 P38691
P47037 P32618
P40442 P40484
P32657 P02309
P13517 Q12446
Q05934 P40917
P06701 P07256
P33204 P38328
Q03375 P47135
Q12154 Q12255
Q07438 P39977
P32911 P19882
P23641 P41811
P02309 P05317
P38996 P32588
Q12024 P38805
Q04697 P33767
P53249 Q07896
P36130 P12612
P40075 P37297
P40302 P36068
P06242 P53124
Q08754 Q12114
P33299 P53196
P43565 P19882
P53196 P40364
P40537 P14291
Q3E840 P31386
P04386 P39073
P39711 P38822
P42938 P24871
P50091 P27796
P40364 P38316
P25491 P36009
P39719 P33296
Q07442 P53159
Q04370 Q08215
Q12505 Q12250
P13393 P07270
P25296 P27999
Q12186 Q04746
P53271 P53726
Q08229 Q04175
Q03973 P39521
P36084 P32909
P39517 P39008
P38217 P39692
P41910 P04051
P32389 Q12041
P39076 P39108
P23642 P14540
P30822 Q08273
P38801 Q08162
P32569 Q07811
Q08285 P53843
Q06169 Q12402
Q12432 P39995
P40055 P53276
P07250 P07249
P50104 P08153
P43605 P40541
P18851 P18852
P53254 P40362
P38077 P53622
P41832 P54786
P53145 P09440
Q04675 P38077
P22204 Q12250
P32502 P33418
P30822 P38329
Q03338 P49704
P11938 P29539
P25648 P47821
P32588 P47170
Q12329 Q07930
P09798 P40577
Q04477 P25344
Q00684 P18239
P28274 Q04477
P25655 P34909
P38431 Q12142
P57743 P36048
P23561 P23561
P31378 P25379
P39001 P21190
P39676 P17157
P39108 Q12377
P22133 P17967
P02994 P38875
Q12341 P38348
P35191 P32381
P11433 P38633
Q12522 Q07896
P16474 Q02574
P31334 P51998
Q02574 P38827
Q00916 Q05900
P38261 P33334
P36160 Q07623
P40089 Q12461
P04385 P15891
Q12233 P00830
P38064 P39960
P13517 P32605
P16370 Q12223
P25600 P47135
P32334 P53858
P52891 P53550
P25655 P06100
P32610 P14741
Q03201 P33759
P53156 P28274
P38853 P31376
Q04305 Q04660
Q06245 P19658
Q10740 P16861
Q03957 P25694
Q06217 P38203
P46988 P32366
P07251 P00854
P38822 P32454
Q06142 P07278
P38204 P36000
Q07732 P25344
Q12164 Q04697
P43621 P32074
P14242 Q03834
P04385 P38885
P38623 P04173
P31334 P36531
Q05946 P40362
P38288 Q12374
P43615 Q12349
P43535 P25454
Q12358 Q12358
P15992 P11978
P40513 Q12531
P32854 Q12154
Q02821 P39979
P54786 P39992
P40303 P23639
P34216 P33338
P29478 P20424
P16661 P35723
P38431 Q05775
Q06263 P27344
P30656 P21242
P32641 P25491
Q03774 P04173
P38286 Q06644
P15992 P53323
Q06667 Q08492
Q02821 Q06142
P07703 P14540
P53286 P53909
P35194 Q05636
P07703 Q12464
P26343 P42944
P53101 Q03124
P16387 P25646
P47135 P30283
P0C0W1 P11986
Q12343 P04161
P38972 Q06708
P53983 P25346
Q08444 P40160
Q08723 P06839
P05986 P32565
P48510 P32565
Q08235 P21304
P14907 Q02199
P32578 P40018
P53040 Q03761
P00927 P38288
P14291 P22147
Q04110 Q12306
Q12223 P25491
P40987 Q00362
P42843 P07251
P20053 P00830
Q99247 P04840
P40352 P17255
Q08278 P33308
P32911 P09436
P41811 Q06103
Q08004 P53163
P54784 Q12329
P33400 Q05080
Q12083 P12709
Q04437 P02829
P40562 Q03834
Q12250 P38886
Q03973 Q08004
Q08004 P53313
P14742 P42842
P38286 P32915
Q04183 P32893
P32381 P47079
P05150 P26188
P36041 P07260
P40507 P11433
Q02630 Q03798
P25694 P22696
P15992 P38885
Q03790 P34077
P05150 Q04437
P35728 P39927
P38886 P33299
P32908 Q07457
P22579 P38699
Q04602 P53226
P35191 Q12223
P36010 Q06142
P32610 P17255
P14747 P06787
P47095 Q06410
P38708 P33322
P19358 P13186
P50094 P53632
P32591 P22082
P32803 P40350
P25635 Q12220
P38781 P04802
P36520 Q06630
P40917 P17891
P12695 Q12446
P47079 P33750
P36108 P52917
Q12417 P32523
P11075 P11075
P38068 Q12154
P35817 P32584
Q99299 P53939
P32912 P32939
Q03703 P53934
P25371 P38356
P14741 P32481
P39923 Q12242
P28000 P38744
Q02630 P36032
Q99314 P40963
Q02821 P49686
P38842 P49018
P32908 P40957
P40218 Q06208
P16151 Q12177
P28000 P22138
Q02821 P47105
Q04660 P25808
P16151 P38286
P38250 P32368
P07284 P06701
Q12138 P06100
Q08968 P53622
P48743 P32597
P25558 P40486
P24869 Q08729
P11978 P43583
P41544 Q03697
P39940 P08518
P47079 P38129
P46964 P41543
P38328 P40518
P07276 P19882
P40078 P40693
P40016 P33299
P38789 P06843
P07342 P33322
Q04675 P19358
P53233 P47028
P40568 O13531
Q92316 P46964
P47122 P38129
Q06436 P39730
P35194 P38064
P14741 P30624
P40487 Q3E840
O13550 P47135
P39954 Q06640
P40988 P38316
P38264 P38842
Q06538 P16661
Q02892 P39723
Q03956 P32610
Q12516 P32602
P54786 P54786
Q06218 Q12176
P11075 P06782
P25491 P26188
P32828 P29461
P31539 P25336
P17555 P53250
Q12417 Q06708
Q12359 Q06451
P35191 P32581
Q08754 P53853
P34246 P46655
Q03768 P39729
Q12402 P53048
Q06287 Q12230
Q12402 P53322
P38264 P25568
Q07438 P53899
P06774 P46970
P40020 Q04305
P36049 P38789
P17898 P38286
P16522 P08638
Q03897 P02829
Q12254 P32463
P41896 P29055
P20484 Q04660
Q08004 P23301
P53924 P06777
P42834 P38929
P04819 P32861
Q05775 Q04067
Q05583 P04385
P17423 P17423
P13186 P31539
P47093 Q12522
P00358 P20459
P02994 P32259
